Kind,Name,CountClassCoupled,CountLineCode,Cyclomatic,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic
Public Method,"org.apache.tools.ant.taskdefs.Zip.setFilesonly",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Zip.setUpdate",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Zip.setWhenempty",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Zip.setZipfile",,3,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.Zip.zipDir",,20,3,,,3
Protected Method,"org.apache.tools.ant.taskdefs.Zip.zipFile",,14,2,,,2
Protected Method,"org.apache.tools.ant.taskdefs.Zip.zipFile",,61,10,,,10
Public Class,"org.apache.tools.ant.taskdefs.ZipTest",0,49,,3,0,13
Public Constructor,"org.apache.tools.ant.taskdefs.ZipTest.ZipTest",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ZipTest.setUp",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ZipTest.tearDown",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ZipTest.test1",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ZipTest.test2",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ZipTest.test3",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ZipTest.test5",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ZipTest.test6",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ZipTest.test7",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ZipTest.test8",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ZipTest.testUpdateIsNecessary",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ZipTest.testUpdateNotNecessary",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ZipTest.testZipgroupfileset",,10,1,,,1
Package,"org.apache.tools.ant.taskdefs.compilers",,801,,,,138
Public Interface,"org.apache.tools.ant.taskdefs.compilers.CompilerAdapter",2,4,,0,0,0
Abstract Method,"org.apache.tools.ant.taskdefs.compilers.CompilerAdapter.execute",,1,0,,,0
Abstract Method,"org.apache.tools.ant.taskdefs.compilers.CompilerAdapter.setJavac",,1,0,,,0
Public Class,"org.apache.tools.ant.taskdefs.compilers.CompilerAdapterFactory",14,91,,1,0,20
Private Constructor,"org.apache.tools.ant.taskdefs.compilers.CompilerAdapterFactory.CompilerAdapterFactory",,2,1,,,1
Private Static Method,"org.apache.tools.ant.taskdefs.compilers.CompilerAdapterFactory.doesModernCompilerExist",,8,2,,,2
Public Static Method,"org.apache.tools.ant.taskdefs.compilers.CompilerAdapterFactory.getCompiler",,62,13,,,13
Private Static Method,"org.apache.tools.ant.taskdefs.compilers.CompilerAdapterFactory.resolveClassName",,17,4,,,4
Public Abstract Class,"org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter",13,299,,1,85,56
Protected Method,"org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter.addCurrentCompilerArgs",,3,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter.addExtdirsToClasspath",,3,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter.assumeJava11",,7,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter.assumeJava12",,7,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter.assumeJava13",,9,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter.executeExternalCompile",,50,8,,,8
Protected Method,"org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter.getCompileClasspath",,19,5,,,5
Public Method,"org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter.getJavac",,3,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter.logAndAddFilesToCompile",,16,3,,,3
Public Method,"org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter.setJavac",,23,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter.setupJavacCommand",,6,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter.setupJavacCommand",,3,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter.setupJavacCommandlineSwitches",,3,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter.setupJavacCommandlineSwitches",,108,27,,,27
Protected Method,"org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter.setupModernJavacCommand",,6,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter.setupModernJavacCommandlineSwitches",,8,2,,,2
Public Class,"org.apache.tools.ant.taskdefs.compilers.Gcj",6,51,,2,0,10
Public Method,"org.apache.tools.ant.taskdefs.compilers.Gcj.execute",,9,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.compilers.Gcj.setupGCJCommand",,40,9,,,9
Public Class,"org.apache.tools.ant.taskdefs.compilers.Javac12",5,40,,2,0,5
Public Method,"org.apache.tools.ant.taskdefs.compilers.Javac12.execute",,38,5,,,5
Public Class,"org.apache.tools.ant.taskdefs.compilers.Javac13",4,24,,2,0,3
Public Method,"org.apache.tools.ant.taskdefs.compilers.Javac13.execute",,21,3,,,3
Public Class,"org.apache.tools.ant.taskdefs.compilers.JavacExternal",5,12,,2,0,2
Public Method,"org.apache.tools.ant.taskdefs.compilers.JavacExternal.execute",,10,2,,,2
Public Class,"org.apache.tools.ant.taskdefs.compilers.Jikes",7,88,,2,0,19
Public Method,"org.apache.tools.ant.taskdefs.compilers.Jikes.execute",,86,19,,,19
Public Class,"org.apache.tools.ant.taskdefs.compilers.Jvc",6,45,,2,0,8
Public Method,"org.apache.tools.ant.taskdefs.compilers.Jvc.execute",,43,8,,,8
Public Class,"org.apache.tools.ant.taskdefs.compilers.Kjc",6,70,,2,0,14
Public Method,"org.apache.tools.ant.taskdefs.compilers.Kjc.execute",,26,4,,,4
Protected Method,"org.apache.tools.ant.taskdefs.compilers.Kjc.setupKjcCommand",,42,10,,,10
Public Class,"org.apache.tools.ant.taskdefs.compilers.Sj",4,10,,2,0,1
Public Method,"org.apache.tools.ant.taskdefs.compilers.Sj.execute",,8,1,,,1
Package,"org.apache.tools.ant.taskdefs.condition",,421,,,,96
Public Class,"org.apache.tools.ant.taskdefs.condition.And",1,11,,3,0,2
Public Method,"org.apache.tools.ant.taskdefs.condition.And.eval",,8,2,,,2
Public Interface,"org.apache.tools.ant.taskdefs.condition.Condition",1,3,,0,0,0
Abstract Method,"org.apache.tools.ant.taskdefs.condition.Condition.eval",,1,0,,,0
Public Abstract Class,"org.apache.tools.ant.taskdefs.condition.ConditionBase",15,24,,2,0,17
Public Method,"org.apache.tools.ant.taskdefs.condition.ConditionBase.addAnd",,1,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.condition.ConditionBase.addAvailable",,1,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.condition.ConditionBase.addChecksum",,1,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.condition.ConditionBase.addContains",,1,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.condition.ConditionBase.addEquals",,1,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.condition.ConditionBase.addFilesMatch",,1,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.condition.ConditionBase.addHttp",,1,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.condition.ConditionBase.addIsFalse",,1,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.condition.ConditionBase.addIsSet",,1,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.condition.ConditionBase.addIsTrue",,1,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.condition.ConditionBase.addNot",,1,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.condition.ConditionBase.addOr",,1,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.condition.ConditionBase.addOs",,1,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.condition.ConditionBase.addSocket",,1,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.condition.ConditionBase.addUptodate",,1,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.condition.ConditionBase.countConditions",,3,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.condition.ConditionBase.getConditions",,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.condition.Contains",1,22,,1,50,6
Public Method,"org.apache.tools.ant.taskdefs.condition.Contains.eval",,9,3,,,3
Public Method,"org.apache.tools.ant.taskdefs.condition.Contains.setCasesensitive",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.condition.Contains.setString",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.condition.Contains.setSubstring",,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.condition.ContainsTest",1,13,,2,0,2
Public Constructor,"org.apache.tools.ant.taskdefs.condition.ContainsTest.ContainsTest",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.condition.ContainsTest.testCaseSensitive",,8,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.condition.Equals",1,28,,1,60,8
Public Method,"org.apache.tools.ant.taskdefs.condition.Equals.eval",,11,4,,,4
Public Method,"org.apache.tools.ant.taskdefs.condition.Equals.setArg1",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.condition.Equals.setArg2",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.condition.Equals.setCasesensitive",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.condition.Equals.setTrim",,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.condition.EqualsTest",1,23,,2,0,3
Public Constructor,"org.apache.tools.ant.taskdefs.condition.EqualsTest.EqualsTest",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.condition.EqualsTest.testCaseSensitive",,8,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.condition.EqualsTest.testTrim",,10,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.condition.FilesMatch",2,25,,1,44,5
Public Method,"org.apache.tools.ant.taskdefs.condition.FilesMatch.eval",,15,3,,,3
Public Method,"org.apache.tools.ant.taskdefs.condition.FilesMatch.setFile1",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.condition.FilesMatch.setFile2",,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.condition.Http",2,38,,2,33,8
Public Method,"org.apache.tools.ant.taskdefs.condition.Http.eval",,28,6,,,6
Public Method,"org.apache.tools.ant.taskdefs.condition.Http.setErrorsBeginAt",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.condition.Http.setUrl",,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.condition.IsFalse",1,12,,2,0,3
Public Method,"org.apache.tools.ant.taskdefs.condition.IsFalse.eval",,6,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.condition.IsFalse.setValue",,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.condition.IsSet",2,11,,2,0,3
Public Method,"org.apache.tools.ant.taskdefs.condition.IsSet.eval",,7,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.condition.IsSet.setProperty",,1,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.condition.IsTrue",1,12,,2,0,3
Public Method,"org.apache.tools.ant.taskdefs.condition.IsTrue.eval",,6,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.condition.IsTrue.setValue",,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.condition.Not",1,11,,3,0,3
Public Method,"org.apache.tools.ant.taskdefs.condition.Not.eval",,9,3,,,3
Public Class,"org.apache.tools.ant.taskdefs.condition.Or",1,11,,3,0,2
Public Method,"org.apache.tools.ant.taskdefs.condition.Or.eval",,8,2,,,2
Public Class,"org.apache.tools.ant.taskdefs.condition.Os",1,93,,1,87,25
Public Constructor,"org.apache.tools.ant.taskdefs.condition.Os.Os",,1,1,,,1
Public Constructor,"org.apache.tools.ant.taskdefs.condition.Os.Os",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.condition.Os.eval",,3,1,,,1
Public Static Method,"org.apache.tools.ant.taskdefs.condition.Os.isArch",,3,1,,,1
Public Static Method,"org.apache.tools.ant.taskdefs.condition.Os.isFamily",,3,1,,,1
Public Static Method,"org.apache.tools.ant.taskdefs.condition.Os.isName",,3,1,,,1
Public Static Method,"org.apache.tools.ant.taskdefs.condition.Os.isOs",,51,14,,,14
Public Static Method,"org.apache.tools.ant.taskdefs.condition.Os.isVersion",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.condition.Os.setArch",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.condition.Os.setFamily",,1,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.condition.Os.setName",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.condition.Os.setVersion",,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.condition.Socket",2,27,,2,33,6
Public Method,"org.apache.tools.ant.taskdefs.condition.Socket.eval",,17,4,,,4
Public Method,"org.apache.tools.ant.taskdefs.condition.Socket.setPort",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.condition.Socket.setServer",,3,1,,,1
Package,"org.apache.tools.ant.taskdefs.cvslib",,652,,,,118
Class,"org.apache.tools.ant.taskdefs.cvslib.CVSEntry",1,36,,1,72,9
Public Constructor,"org.apache.tools.ant.taskdefs.cvslib.CVSEntry.CVSEntry",,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.cvslib.CVSEntry.addFile",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.cvslib.CVSEntry.addFile",,3,1,,,1
Method,"org.apache.tools.ant.taskdefs.cvslib.CVSEntry.getAuthor",,3,1,,,1
Method,"org.apache.tools.ant.taskdefs.cvslib.CVSEntry.getComment",,3,1,,,1
Method,"org.apache.tools.ant.taskdefs.cvslib.CVSEntry.getDate",,3,1,,,1
Method,"org.apache.tools.ant.taskdefs.cvslib.CVSEntry.getFiles",,3,1,,,1
Method,"org.apache.tools.ant.taskdefs.cvslib.CVSEntry.setAuthor",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.cvslib.CVSEntry.toString",,4,1,,,1
Class,"org.apache.tools.ant.taskdefs.cvslib.ChangeLogParser",1,29,,1,93,1
Method,"org.apache.tools.ant.taskdefs.cvslib.ChangeLogParser.getEntrySetAsArray",,7,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.cvslib.ChangeLogTask",13,175,,3,81,37
Public Method,"org.apache.tools.ant.taskdefs.cvslib.ChangeLogTask.addFileset",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.cvslib.ChangeLogTask.addUser",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.cvslib.ChangeLogTask.execute",,62,9,,,9
Private Method,"org.apache.tools.ant.taskdefs.cvslib.ChangeLogTask.filterEntrySet",,17,4,,,4
Private Method,"org.apache.tools.ant.taskdefs.cvslib.ChangeLogTask.loadUserlist",,10,3,,,3
Private Method,"org.apache.tools.ant.taskdefs.cvslib.ChangeLogTask.replaceAuthorIdWithName",,9,3,,,3
Public Method,"org.apache.tools.ant.taskdefs.cvslib.ChangeLogTask.setDaysinpast",,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.cvslib.ChangeLogTask.setDestfile",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.cvslib.ChangeLogTask.setDir",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.cvslib.ChangeLogTask.setEnd",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.cvslib.ChangeLogTask.setStart",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.cvslib.ChangeLogTask.setUsersfile",,3,1,,,1
Private Method,"org.apache.tools.ant.taskdefs.cvslib.ChangeLogTask.validate",,20,5,,,5
Private Method,"org.apache.tools.ant.taskdefs.cvslib.ChangeLogTask.writeChangeLog",,22,5,,,5
Class,"org.apache.tools.ant.taskdefs.cvslib.ChangeLogWriter",2,48,,1,66,5
Public Method,"org.apache.tools.ant.taskdefs.cvslib.ChangeLogWriter.printChangeLog",,12,2,,,2
Private Method,"org.apache.tools.ant.taskdefs.cvslib.ChangeLogWriter.printEntry",,25,3,,,3
Public Class,"org.apache.tools.ant.taskdefs.cvslib.CvsTagDiff",4,174,,4,75,36
Public Method,"org.apache.tools.ant.taskdefs.cvslib.CvsTagDiff.execute",,22,4,,,4
Private Method,"org.apache.tools.ant.taskdefs.cvslib.CvsTagDiff.parseRDiff",,48,8,,,8
Public Method,"org.apache.tools.ant.taskdefs.cvslib.CvsTagDiff.setDestFile",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.cvslib.CvsTagDiff.setEndDate",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.cvslib.CvsTagDiff.setEndTag",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.cvslib.CvsTagDiff.setPackage",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.cvslib.CvsTagDiff.setStartDate",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.cvslib.CvsTagDiff.setStartTag",,3,1,,,1
Private Method,"org.apache.tools.ant.taskdefs.cvslib.CvsTagDiff.validate",,22,7,,,7
Private Method,"org.apache.tools.ant.taskdefs.cvslib.CvsTagDiff.writeTagDiff",,37,8,,,8
Private Method,"org.apache.tools.ant.taskdefs.cvslib.CvsTagDiff.writeTagEntry",,15,3,,,3
Class,"org.apache.tools.ant.taskdefs.cvslib.CvsTagEntry",0,40,,1,57,10
Public Constructor,"org.apache.tools.ant.taskdefs.cvslib.CvsTagEntry.CvsTagEntry",,3,1,,,1
Public Constructor,"org.apache.tools.ant.taskdefs.cvslib.CvsTagEntry.CvsTagEntry",,6,1,,,1
Public Constructor,"org.apache.tools.ant.taskdefs.cvslib.CvsTagEntry.CvsTagEntry",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.cvslib.CvsTagEntry.getFile",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.cvslib.CvsTagEntry.getPreviousRevision",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.cvslib.CvsTagEntry.getRevision",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.cvslib.CvsTagEntry.toString",,14,4,,,4
Public Class,"org.apache.tools.ant.taskdefs.cvslib.CvsUser",1,27,,1,40,7
Method,"org.apache.tools.ant.taskdefs.cvslib.CvsUser.getDisplayname",,3,1,,,1
Method,"org.apache.tools.ant.taskdefs.cvslib.CvsUser.getUserID",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.cvslib.CvsUser.setDisplayname",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.cvslib.CvsUser.setUserid",,3,1,,,1
Method,"org.apache.tools.ant.taskdefs.cvslib.CvsUser.validate",,11,3,,,3
Class,"org.apache.tools.ant.taskdefs.cvslib.RCSFile",0,26,,1,60,6
Constructor,"org.apache.tools.ant.taskdefs.cvslib.RCSFile.RCSFile",,3,1,,,1
Constructor,"org.apache.tools.ant.taskdefs.cvslib.RCSFile.RCSFile",,9,2,,,2
Method,"org.apache.tools.ant.taskdefs.cvslib.RCSFile.getName",,3,1,,,1
Method,"org.apache.tools.ant.taskdefs.cvslib.RCSFile.getPreviousRevision",,3,1,,,1
Method,"org.apache.tools.ant.taskdefs.cvslib.RCSFile.getRevision",,3,1,,,1
Class,"org.apache.tools.ant.taskdefs.cvslib.RedirectingOutputStream",1,11,,3,0,2
Public Constructor,"org.apache.tools.ant.taskdefs.cvslib.RedirectingOutputStream.RedirectingOutputStream",,4,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.cvslib.RedirectingOutputStream.processLine",,3,1,,,1
Class,"org.apache.tools.ant.taskdefs.cvslib.RedirectingStreamHandler",3,25,,2,0,5
Constructor,"org.apache.tools.ant.taskdefs.cvslib.RedirectingStreamHandler.RedirectingStreamHandler",,4,1,,,1
Method,"org.apache.tools.ant.taskdefs.cvslib.RedirectingStreamHandler.getErrors",,9,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.cvslib.RedirectingStreamHandler.stop",,9,2,,,2
Package,"org.apache.tools.ant.taskdefs.dir1",,10,,,,1
Public Class,"org.apache.tools.ant.taskdefs.dir1.B",0,9,,2,0,1
Public Method,"org.apache.tools.ant.taskdefs.dir1.B.toString",,3,1,,,1
Package,"org.apache.tools.ant.taskdefs.dir2",,17,,,,3
Public Class,"org.apache.tools.ant.taskdefs.dir2.A",0,16,,1,33,3
Public Static Method,"org.apache.tools.ant.taskdefs.dir2.A.main",,4,1,,,1
Protected Static Method,"org.apache.tools.ant.taskdefs.dir2.A.setA",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.dir2.A.toString",,3,1,,,1
Package,"org.apache.tools.ant.taskdefs.email",,565,,,,103
Public Class,"org.apache.tools.ant.taskdefs.email.EmailAddress",0,28,,1,50,8
Public Constructor,"org.apache.tools.ant.taskdefs.email.EmailAddress.EmailAddress",,3,1,,,1
Public Constructor,"org.apache.tools.ant.taskdefs.email.EmailAddress.EmailAddress",,2,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.email.EmailAddress.getAddress",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.email.EmailAddress.getName",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.email.EmailAddress.setAddress",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.email.EmailAddress.setName",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.email.EmailAddress.toString",,7,2,,,2
Public Class,"org.apache.tools.ant.taskdefs.email.EmailTask",11,223,,3,90,47
Public Static Class,"org.apache.tools.ant.taskdefs.email.EmailTask.Encoding",1,6,,2,0,1
Public Method,"org.apache.tools.ant.taskdefs.email.EmailTask.Encoding.getValues",,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.email.EmailTask.addBcc",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.email.EmailTask.addCc",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.email.EmailTask.addFileset",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.email.EmailTask.addFrom",,6,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.email.EmailTask.addMessage",,8,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.email.EmailTask.addTo",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.email.EmailTask.execute",,100,17,,,17
Public Method,"org.apache.tools.ant.taskdefs.email.EmailTask.getIncludeFileNames",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.email.EmailTask.setBccList",,6,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.email.EmailTask.setCcList",,6,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.email.EmailTask.setEncoding",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.email.EmailTask.setFailOnError",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.email.EmailTask.setFiles",,6,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.email.EmailTask.setFrom",,6,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.email.EmailTask.setIncludefilenames",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.email.EmailTask.setMailhost",,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.email.EmailTask.setMailport",,3,1,,,1
