,cbo,noc,cyclomatic,dit,lcom,rfc,wmc,designDefect
10833,1,0,0,1,50,2,2,1
10836,2,0,0,2,0,5,2,1
10839,0,0,0,2,0,14,1,1
10841,1,0,0,2,0,2,1,1
10847,1,0,0,2,0,5,2,1
10850,2,0,0,1,0,7,9,1
10851,0,0,1,0,0,0,1,1
10854,0,0,3,0,0,0,3,1
10859,0,0,0,1,25,2,2,1
10862,0,1,0,0,0,2,0,1
10885,3,0,0,1,0,1,1,1
10887,12,0,0,1,58,4,17,1
10889,0,0,7,0,0,0,7,1
10892,0,0,6,0,0,0,6,1
10909,0,0,5,0,0,0,5,1
10910,0,0,3,0,0,0,3,1
10911,0,0,6,0,0,0,6,1
10912,0,0,5,0,0,0,5,1
10913,0,0,2,0,0,0,2,1
10917,0,0,1,0,0,0,1,1
10925,0,0,2,0,0,0,2,1
10929,7,0,0,1,58,3,10,1
10932,0,0,4,0,0,0,4,1
10947,0,0,6,0,0,0,6,1
10951,0,0,2,0,0,0,2,1
10956,1,0,0,1,0,1,1,1
10962,0,0,5,0,0,0,5,1
10970,1,0,0,1,0,1,1,1
10975,0,0,10,0,0,0,10,1
10976,0,0,0,2,0,1,1,1
10979,1,0,0,2,50,2,2,1
11023,2,2,0,0,0,1,0,1
11029,0,0,0,0,0,0,0,1
11043,0,0,3,0,0,0,3,1
11045,15,2,0,0,0,49,0,1
11098,0,0,0,0,0,0,0,1
11099,0,0,0,0,0,0,0,1
11100,0,0,0,0,0,0,0,1
11101,0,0,0,0,0,0,0,1
11102,0,0,0,0,0,0,0,1
11103,0,0,0,0,0,0,0,1
11104,0,0,0,0,0,0,0,1
11105,0,0,0,0,0,0,0,1
11106,0,0,0,0,0,0,0,1
11119,2,1,0,0,0,3,0,1
11143,1,0,0,1,0,1,1,1
11148,0,0,1,0,0,0,1,1
11149,0,0,4,0,0,0,4,1
11152,0,0,3,0,0,0,3,1
11153,0,0,2,0,0,0,2,1
11154,0,0,3,0,0,0,3,1
11162,0,0,11,0,0,0,11,1
11163,0,0,8,0,0,0,8,1
11196,0,0,1,0,0,0,1,1
11197,0,0,18,0,0,0,18,1
11203,0,0,12,0,0,0,12,1
11205,0,0,5,0,0,0,5,1
11206,0,0,4,0,0,0,4,1
11207,0,0,4,0,0,0,4,1
11209,0,0,5,0,0,0,5,1
11212,0,0,5,0,0,0,5,1
11213,0,0,7,0,0,0,7,1
11218,0,0,4,0,0,0,4,1
11222,0,0,9,0,0,0,9,1
11225,0,0,2,0,0,0,2,1
11227,0,0,7,0,0,0,7,1
11230,0,0,3,0,0,0,3,1
11232,0,0,4,0,0,0,4,1
11234,0,0,11,0,0,0,11,1
11242,2,3,0,0,0,6,0,1
11310,0,2,0,2,25,6,6,1
11313,6,1,0,2,0,8,7,1
11318,1,0,0,3,0,7,3,1
11320,1,0,0,3,0,7,3,1
11322,2,3,0,1,55,4,6,1
11327,4,3,0,3,50,12,8,1
11338,2,0,0,2,25,8,9,1
11351,0,0,6,0,0,0,6,1
11352,0,0,6,0,0,0,6,1
11357,4,0,0,4,0,16,5,1
11368,0,0,5,0,0,0,5,1
11370,0,0,4,0,0,0,4,1
11406,2,0,0,1,37,8,15,1
11422,5,3,0,1,53,5,6,1
11428,4,9,0,2,0,23,25,1
11436,0,0,4,0,0,0,4,1
11442,0,0,4,0,0,0,4,1
11447,0,0,0,3,0,25,2,1
11448,0,0,1,0,0,0,1,1
11450,0,0,0,3,0,24,1,1
11452,0,0,0,3,0,25,2,1
11453,0,0,1,0,0,0,1,1
11455,0,0,0,3,0,25,2,1
11456,0,0,1,0,0,0,1,1
11458,1,0,0,2,0,14,9,1
11460,0,0,1,0,0,0,1,1
11468,3,0,0,2,0,13,8,1
11477,0,0,0,3,0,25,2,1
11478,0,0,1,0,0,0,1,1
11480,0,0,0,3,0,25,2,1
11483,0,0,0,3,0,26,3,1
11484,0,0,1,0,0,0,1,1
11487,0,0,0,3,0,26,3,1
11488,0,0,1,0,0,0,1,1
11491,0,0,0,3,0,25,2,1
11492,0,0,1,0,0,0,1,1
11497,0,0,1,0,0,0,1,1
11498,0,0,1,0,0,0,1,1
11504,0,0,1,0,0,0,1,1
11579,6,0,0,1,28,7,20,1
11641,4,0,0,2,33,2,8,1
11644,5,0,0,1,53,5,7,1
11655,1,0,0,2,50,4,4,1
11656,0,0,1,0,0,0,1,1
11662,0,0,0,2,0,1,2,1
11676,0,0,3,0,0,0,3,1
11678,0,0,2,0,0,0,2,1
11684,5,0,0,2,40,5,7,1
11702,0,0,1,0,0,0,1,1
11709,0,0,1,0,0,0,1,1
11711,0,0,1,0,0,0,1,1
11713,0,0,2,0,0,0,2,1
11720,0,0,2,0,0,0,2,1
11721,0,0,1,0,0,0,1,1
11739,0,0,1,0,0,0,1,1
11740,0,0,1,0,0,0,1,1
11754,0,0,1,0,0,0,1,1
11756,3,0,0,2,57,10,27,1
11784,0,0,10,0,0,0,10,1
11790,0,0,2,0,0,0,2,1
11814,0,0,4,0,0,0,4,1
11815,0,0,4,0,0,0,4,1
11826,0,0,7,0,0,0,7,1
11827,4,0,0,2,41,3,6,1
11830,0,0,4,0,0,0,4,1
11850,1,0,0,2,50,1,2,1
11854,0,0,2,0,0,0,2,1
11857,1,0,0,2,0,4,7,1
11880,0,0,1,0,0,0,1,1
11893,0,0,1,0,0,0,1,1
11894,0,0,3,0,0,0,3,1
11898,0,0,3,0,0,0,3,1
11899,0,0,2,0,0,0,2,1
11900,0,0,5,0,0,0,5,1
11901,0,0,0,2,50,2,3,1
11902,0,0,2,0,0,0,2,1
11916,0,0,1,0,0,0,1,1
11918,0,0,1,0,0,0,1,1
11925,0,0,1,0,0,0,1,1
11955,0,0,1,0,0,0,1,1
11961,0,0,6,0,0,0,6,1
11962,2,0,0,2,0,1,1,1
11977,2,0,0,3,50,6,4,1
11980,2,0,0,2,0,2,2,1
11984,0,0,1,0,0,0,1,1
11985,0,0,9,0,0,0,9,1
11986,0,0,1,0,0,0,1,1
11990,0,0,2,0,0,0,2,1
12022,0,0,0,2,0,2,3,1
12025,2,0,0,3,0,6,2,1
12028,5,2,0,2,33,4,7,1
12038,0,0,3,0,0,0,3,1
12039,2,0,0,2,0,2,2,1
12043,0,0,1,0,0,0,1,1
12049,0,0,3,0,0,0,3,1
12055,0,0,2,0,0,0,2,1
12057,0,0,10,0,0,0,10,1
12060,0,0,4,0,0,0,4,1
12072,0,0,3,0,0,0,3,1
12078,0,0,12,0,0,0,12,1
12082,3,6,0,4,0,35,4,1
12085,1,0,0,3,0,16,2,1
12089,0,0,1,0,0,0,1,1
12104,0,0,17,0,0,0,17,1
12106,0,0,7,0,0,0,7,1
12111,0,0,3,0,0,0,3,1
12116,0,0,3,0,0,0,3,1
12119,0,0,3,0,0,0,3,1
12126,0,0,2,0,0,0,2,1
12134,0,0,2,0,0,0,2,1
12144,0,0,1,0,0,0,1,1
12145,0,0,5,0,0,0,5,1
12148,0,0,42,0,0,0,42,1
12149,0,0,38,0,0,0,38,1
12152,0,0,4,0,0,0,4,1
12153,0,0,1,0,0,0,1,1
12161,0,0,2,0,0,0,2,1
12162,0,0,8,0,0,0,8,1
12171,0,0,19,0,0,0,19,1
12172,0,0,33,0,0,0,33,1
12173,0,0,1,0,0,0,1,1
12175,0,0,2,0,0,0,2,1
12199,0,0,17,0,0,0,17,1
12200,0,0,8,0,0,0,8,1
12202,0,0,3,0,0,0,3,1
12203,0,0,13,0,0,0,13,1
12206,0,0,12,0,0,0,12,1
12209,0,0,6,0,0,0,6,1
12210,0,0,2,0,0,0,2,1
12213,0,0,9,0,0,0,9,1
12214,0,0,4,0,0,0,4,1
12215,0,0,5,0,0,0,5,1
12218,0,0,22,0,0,0,22,1
12219,0,0,1,0,0,0,1,1
12220,0,0,18,0,0,0,18,1
12221,2,0,0,3,0,17,4,1
12222,0,0,1,0,0,0,1,1
12228,5,0,0,3,0,17,10,1
12262,0,0,1,0,0,0,1,1
12263,0,0,8,0,0,0,8,1
12287,0,0,11,0,0,0,11,1
12288,0,0,9,0,0,0,9,1
12289,0,0,9,0,0,0,9,1
12292,0,0,4,0,0,0,4,1
12305,0,0,32,0,0,0,32,1
12306,0,0,9,0,0,0,9,1
12308,0,0,8,0,0,0,8,1
12313,0,0,6,0,0,0,6,1
12314,0,0,15,0,0,0,15,1
12315,0,0,14,0,0,0,14,1
12318,5,0,0,3,50,18,9,1
12323,5,0,0,3,50,18,10,1
12331,0,0,58,0,0,0,58,1
12334,0,1,0,2,0,9,0,1
12335,2,1,0,0,0,1,0,1
12341,0,0,9,0,0,0,9,1
12346,0,0,16,0,0,0,16,1
12347,13,0,0,3,50,18,24,1
12350,0,0,17,0,0,0,17,1
12352,3,0,0,3,0,16,2,1
12355,1,0,0,3,0,17,3,1
12359,17,0,0,4,55,38,31,1
12360,0,0,1,0,0,0,1,1
12365,0,0,6,0,0,0,6,1
12366,0,0,14,0,0,0,14,1
12367,15,0,0,4,37,37,33,1
12372,0,0,6,0,0,0,6,1
12373,0,0,23,0,0,0,23,1
12388,0,0,8,0,0,0,8,1
12389,0,0,8,0,0,0,8,1
12391,0,0,1,0,0,0,1,1
12393,0,0,7,0,0,0,7,1
12405,0,0,7,0,0,0,7,1
12409,0,0,13,0,0,0,13,1
12414,7,0,0,3,0,17,17,1
12420,0,0,12,0,0,0,12,1
12429,0,0,9,0,0,0,9,1
12431,0,0,1,0,0,0,1,1
12432,1,0,0,1,50,2,14,1
12434,0,0,12,0,0,0,12,1
12435,21,0,0,6,44,47,47,1
12436,0,0,2,0,0,0,2,1
12445,0,0,32,0,0,0,32,1
12446,0,0,12,0,0,0,12,1
12447,0,0,1,0,0,0,1,1
12448,6,0,0,3,0,17,10,1
12459,0,0,10,0,0,0,10,1
12464,2,0,0,2,0,10,22,1
12466,0,0,20,0,0,0,20,1
12469,4,0,0,3,0,17,5,1
12473,3,0,0,3,0,17,5,1
12478,0,0,1,0,0,0,1,1
12482,0,0,12,0,0,0,12,1
12487,13,0,0,3,0,16,27,1
12488,0,0,2,0,0,0,2,1
12491,0,0,25,0,0,0,25,1
12492,5,0,0,3,0,17,9,1
12494,0,0,6,0,0,0,6,1
12496,5,0,0,3,0,17,7,1
12500,6,0,0,3,0,18,13,1
12502,0,0,9,0,0,0,9,1
12503,0,0,1,0,0,0,1,1
12505,6,0,0,3,0,18,11,1
12510,12,0,0,4,50,37,21,1
12511,0,0,2,0,0,0,2,1
12512,0,0,13,0,0,0,13,1
12513,0,0,4,0,0,0,4,1
12516,3,0,0,2,0,9,5,1
12517,0,0,1,0,0,0,1,1
12527,2,6,0,2,0,10,8,1
12528,0,0,1,0,0,0,1,1
12530,0,0,7,0,0,0,7,1
12531,6,0,0,3,0,17,7,1
12535,9,0,0,3,0,17,20,1
12537,0,0,17,0,0,0,17,1
12539,1,0,0,3,0,12,3,1
12543,0,0,9,0,0,0,9,1
12546,0,0,3,0,0,0,3,1
12547,0,0,13,0,0,0,13,1
12550,0,0,8,0,0,0,8,1
12551,2,0,0,3,0,12,3,1
12567,0,0,1,0,0,0,1,1
12573,0,0,7,0,0,0,7,1
12576,2,0,0,3,0,12,3,1
12579,3,0,0,1,0,3,9,1
12583,1,0,0,3,0,12,3,1
12586,2,0,0,3,0,12,3,1
12589,2,0,0,3,0,12,3,1
12598,3,0,0,2,0,9,5,1
12599,0,0,1,0,0,0,1,1
12601,2,0,0,1,0,3,5,1
12606,12,0,0,4,50,37,17,1
12607,0,0,1,0,0,0,1,1
12621,0,0,13,0,0,0,13,1
12622,0,0,1,0,0,0,1,1
12631,5,0,0,5,0,37,27,1
12633,0,0,26,0,0,0,26,1
12634,7,0,0,5,0,37,10,1
12636,0,0,9,0,0,0,9,1
12641,0,0,2,0,0,0,2,1
12661,0,0,25,0,0,0,25,1
12662,0,0,8,0,0,0,8,1
12665,0,0,4,0,0,0,4,1
12666,0,0,2,0,0,0,2,1
12696,0,0,10,0,0,0,10,1
12698,1,0,0,1,0,2,4,1
12701,1,0,0,1,0,2,4,1
12705,5,0,0,3,0,17,6,1
12709,7,0,0,3,0,17,18,1
12711,0,0,15,0,0,0,15,1
12713,5,0,0,3,0,17,9,1
12730,5,0,0,3,0,17,6,1
12736,0,0,1,0,0,0,1,1
12737,0,0,1,0,0,0,1,1
12738,0,0,1,0,0,0,1,1
12739,0,0,1,0,0,0,1,1
12740,0,0,1,0,0,0,1,1
12741,0,0,1,0,0,0,1,1
12744,0,0,1,0,0,0,1,1
12763,0,0,15,0,0,0,15,1
12778,0,0,3,0,0,0,3,1
12788,0,0,7,0,0,0,7,1
12789,0,0,5,0,0,0,5,1
12791,0,0,2,0,0,0,2,1
12796,0,0,3,0,0,0,3,1
12802,0,0,1,0,0,0,1,1
12859,0,0,4,0,0,0,4,1
12861,0,0,3,0,0,0,3,1
12862,0,0,55,0,0,0,55,1
12866,0,0,8,0,0,0,8,1
12874,1,6,0,1,0,2,6,1
12884,3,0,0,2,0,20,12,1
12885,0,0,1,0,0,0,1,1
12886,0,0,1,0,0,0,1,1
12887,0,0,1,0,0,0,1,1
12888,0,0,1,0,0,0,1,1
12889,0,0,1,0,0,0,1,1
12890,0,0,1,0,0,0,1,1
12891,0,0,2,0,0,0,2,1
12892,0,0,2,0,0,0,2,1
12893,0,0,2,0,0,0,2,1
12903,0,0,1,0,0,0,1,1
12904,0,0,1,0,0,0,1,1
12905,0,0,3,0,0,0,3,1
12906,0,0,1,0,0,0,1,1
12926,0,0,1,0,0,0,1,1
12927,0,0,10,0,0,0,10,1
12928,0,0,2,0,0,0,2,1
12932,0,0,3,0,0,0,3,1
12953,0,0,8,0,0,0,8,1
12954,0,0,3,0,0,0,3,1
12955,0,0,3,0,0,0,3,1
12958,0,0,15,0,0,0,15,1
12960,0,0,11,0,0,0,11,1
12963,0,0,1,0,0,0,1,1
12965,0,0,10,0,0,0,10,1
12966,0,0,6,0,0,0,6,1
12984,0,0,8,0,0,0,8,1
12987,0,0,7,0,0,0,7,1
12988,2,1,0,0,0,13,0,1
13015,0,0,0,0,0,0,0,1
13022,0,0,0,0,0,0,0,1
13038,0,0,4,0,0,0,4,1
13039,7,0,0,2,33,3,3,1
13040,0,0,3,0,0,0,3,1
13048,0,0,0,0,0,0,0,1
13056,5,1,0,1,0,5,6,1
13068,5,2,0,3,28,41,11,1
13076,4,0,0,2,0,20,4,1
13085,0,0,6,0,0,0,6,1
13086,2,2,0,1,0,12,0,1
13089,4,0,0,4,0,45,4,1
13094,0,0,0,1,0,1,2,1
13157,2,0,0,1,33,3,9,1
13222,1,1,0,0,0,6,0,1
13234,0,0,1,0,0,0,1,1
13235,0,0,1,0,0,0,1,1
13236,0,0,1,0,0,0,1,1
13243,3,1,0,0,0,33,0,1
13281,1,0,0,2,0,3,1,1
13360,0,0,12,0,0,0,12,1
13362,0,0,3,0,0,0,3,1
13392,0,0,15,0,0,0,15,1
13404,2,0,0,1,27,18,43,1
13416,0,0,11,0,0,0,11,1
13419,0,0,2,0,0,0,2,1
13428,0,0,2,0,0,0,2,1
13429,0,0,2,0,0,0,2,1
13433,5,0,0,1,44,10,19,1
13439,0,0,4,0,0,0,4,1
13448,5,0,0,1,50,1,4,1
13450,1,0,0,2,0,3,1,1
13485,1,0,0,2,0,3,1,1
13486,0,0,1,0,0,0,1,1
13489,9,0,0,1,33,1,41,1
13490,0,0,41,0,0,0,41,1
13498,0,0,1,0,0,0,1,1
13501,2,0,0,1,25,4,8,1
13536,0,0,5,0,0,0,5,1
13537,0,0,3,0,0,0,3,1
13579,1,0,0,1,0,3,4,1
13605,0,0,3,0,0,0,3,1
13606,0,0,1,0,0,0,1,1
13607,0,0,1,0,0,0,1,1
13608,0,0,1,0,0,0,1,1
13612,3,0,0,1,0,2,3,1
13615,3,0,0,1,0,2,3,1
13666,4,13,0,1,33,3,7,1
13669,0,0,5,0,0,0,5,1
13672,10,0,0,1,0,8,14,1
13673,0,0,1,0,0,0,1,1
13739,0,0,1,0,0,0,1,1
13740,0,0,2,0,0,0,2,1
13741,0,0,1,0,0,0,1,1
13742,0,0,1,0,0,0,1,1
13743,0,0,1,0,0,0,1,1
13744,0,0,3,0,0,0,3,1
13758,12,0,0,1,40,4,20,1
13791,0,0,1,0,0,0,1,1
13792,0,0,13,0,0,0,13,1
13797,7,0,0,3,50,29,1,1
13798,0,0,1,0,0,0,1,1
13801,2,0,0,3,50,29,1,1
13805,1,0,0,3,50,29,1,1
13807,2,0,0,3,0,29,1,1
13815,0,0,0,3,50,29,1,1
13816,0,0,1,0,0,0,1,1
13819,5,0,0,3,50,29,1,1
13820,0,0,1,0,0,0,1,1
13868,1,0,0,4,50,35,1,1
13881,0,0,0,2,0,8,5,1
13885,0,0,1,0,0,0,1,1
13886,0,0,1,0,0,0,1,1
13887,5,7,0,1,33,3,3,1
13891,0,0,0,2,0,7,4,1
13894,0,0,1,0,0,0,1,1
13896,0,0,0,2,0,6,3,1
13898,0,0,1,0,0,0,1,1
13900,3,0,0,1,28,7,7,1
13901,0,0,1,0,0,0,1,1
13903,0,0,1,0,0,0,1,1
13904,0,0,1,0,0,0,1,1
13905,0,0,1,0,0,0,1,1
13906,0,0,1,0,0,0,1,1
13907,0,0,1,0,0,0,1,1
13908,0,0,0,2,0,6,3,1
13910,0,0,1,0,0,0,1,1
13912,0,0,0,2,0,7,4,1
13915,0,0,1,0,0,0,1,1
13917,0,0,0,2,0,6,3,1
13919,0,0,1,0,0,0,1,1
13921,0,0,0,2,0,6,3,1
13923,0,0,1,0,0,0,1,1
13936,2,0,0,4,50,35,1,1
13970,3,0,0,4,50,35,1,1
13975,0,0,1,0,0,0,1,1
13976,0,0,1,0,0,0,1,1
14013,0,0,0,3,50,29,1,1
14017,15,0,0,1,46,4,30,1
14020,0,0,11,0,0,0,11,1
14021,0,0,17,0,0,0,17,1
14023,0,0,1,0,0,0,1,1
14024,0,0,1,0,0,0,1,1
14030,0,0,1,0,0,0,1,1
14031,0,0,1,0,0,0,1,1
14036,2,0,0,3,50,29,1,1
14051,6,0,0,1,0,20,20,1
14076,0,0,1,0,0,0,1,1
14077,0,0,1,0,0,0,1,1
14079,0,0,1,0,0,0,1,1
14080,0,0,1,0,0,0,1,1
14082,0,0,1,0,0,0,1,1
14083,0,0,1,0,0,0,1,1
14084,0,0,1,0,0,0,1,1
14085,0,0,1,0,0,0,1,1
14087,0,0,1,0,0,0,1,1
14088,0,0,1,0,0,0,1,1
14089,0,0,1,0,0,0,1,1
14090,5,0,0,1,0,22,22,1
14091,0,0,1,0,0,0,1,1
14093,0,0,1,0,0,0,1,1
14097,0,0,1,0,0,0,1,1
14098,0,0,1,0,0,0,1,1
14099,0,0,1,0,0,0,1,1
14100,0,0,1,0,0,0,1,1
14101,0,0,1,0,0,0,1,1
14102,0,0,1,0,0,0,1,1
14103,0,0,1,0,0,0,1,1
14104,0,0,1,0,0,0,1,1
14105,0,0,1,0,0,0,1,1
14106,0,0,1,0,0,0,1,1
14107,0,0,1,0,0,0,1,1
14108,0,0,1,0,0,0,1,1
14109,0,0,1,0,0,0,1,1
14127,7,0,0,1,38,6,6,1
14129,0,0,1,0,0,0,1,1
14130,0,0,1,0,0,0,1,1
14133,0,0,1,0,0,0,1,1
14134,3,0,0,1,0,3,4,1
14136,0,0,1,0,0,0,1,1
14138,2,0,0,1,0,14,15,1
14145,0,0,1,0,0,0,1,1
14146,0,0,1,0,0,0,1,1
14147,0,0,1,0,0,0,1,1
14148,0,0,1,0,0,0,1,1
14149,0,0,1,0,0,0,1,1
14150,0,0,1,0,0,0,1,1
14151,0,0,1,0,0,0,1,1
14153,1,0,0,1,0,8,8,1
14155,0,0,1,0,0,0,1,1
14156,0,0,1,0,0,0,1,1
14157,0,0,1,0,0,0,1,1
14158,0,0,1,0,0,0,1,1
14159,0,0,1,0,0,0,1,1
14160,0,0,1,0,0,0,1,1
14162,9,0,0,1,0,4,4,1
14175,0,0,1,0,0,0,1,1
14178,1,0,0,2,0,11,7,1
14183,0,0,1,0,0,0,1,1
14190,0,0,1,0,0,0,1,1
14195,0,0,1,0,0,0,1,1
14196,0,0,1,0,0,0,1,1
14203,5,0,0,2,0,14,12,1
14216,0,0,1,0,0,0,1,1
14219,0,0,1,0,0,0,1,1
14220,0,0,2,0,0,0,2,1
14222,0,0,1,0,0,0,1,1
14227,0,0,1,0,0,0,1,1
14228,4,0,0,1,0,9,10,1
14235,0,0,1,0,0,0,1,1
14236,0,0,1,0,0,0,1,1
14237,0,0,1,0,0,0,1,1
14238,0,0,1,0,0,0,1,1
14241,0,0,2,0,0,0,2,1
14263,11,0,0,1,52,29,29,1
14265,0,0,1,0,0,0,1,1
14267,0,0,1,0,0,0,1,1
14268,0,0,1,0,0,0,1,1
14271,0,0,1,0,0,0,1,1
14272,0,0,1,0,0,0,1,1
14273,0,0,1,0,0,0,1,1
14274,0,0,1,0,0,0,1,1
14277,0,0,1,0,0,0,1,1
14279,0,0,1,0,0,0,1,1
14280,0,0,1,0,0,0,1,1
14282,0,0,1,0,0,0,1,1
14285,0,0,1,0,0,0,1,1
14287,0,0,1,0,0,0,1,1
14291,0,0,1,0,0,0,1,1
14292,0,0,1,0,0,0,1,1
14297,0,0,1,0,0,0,1,1
14303,0,0,2,0,0,0,2,1
14318,1,0,0,1,0,1,1,1
14319,0,0,1,0,0,0,1,1
14321,0,0,2,0,0,0,2,1
14345,7,0,0,1,30,13,29,1
14358,0,0,1,0,0,0,1,1
14359,0,0,3,0,0,0,3,1
14360,0,0,3,0,0,0,3,1
14361,0,0,3,0,0,0,3,1
14362,0,0,3,0,0,0,3,1
14363,0,0,3,0,0,0,3,1
14368,1,0,0,1,0,1,21,1
14369,0,0,21,0,0,0,21,1
14386,0,0,5,0,0,0,5,1
14389,0,0,1,0,0,0,1,1
14391,0,0,10,0,0,0,10,1
14394,1,0,0,1,50,5,5,1
14411,0,1,0,1,19,15,15,1
14433,2,1,0,1,12,16,16,1
14442,0,0,1,0,0,0,1,1
14444,0,0,1,0,0,0,1,1
14462,0,0,1,0,0,0,1,1
14463,0,0,9,0,0,0,9,1
14465,2,0,0,2,22,25,9,1
14472,0,0,1,0,0,0,1,1
14473,0,0,1,0,0,0,1,1
14474,0,0,1,0,0,0,1,1
14482,0,4,0,2,0,3,0,1
14488,1,0,0,1,0,3,3,1
14490,0,0,1,0,0,0,1,1
14493,0,0,1,0,0,0,1,1
14500,0,0,0,2,0,2,2,1
14518,0,0,1,0,0,0,1,1
14519,0,0,1,0,0,0,1,1
14539,2,0,0,1,4,22,22,1
14563,0,0,0,0,0,0,0,1
14564,0,0,0,0,0,0,0,1
14565,0,0,0,0,0,0,0,1
14566,0,0,0,0,0,0,0,1
14567,0,0,0,0,0,0,0,1
14568,0,0,0,0,0,0,0,1
14569,0,0,0,0,0,0,0,1
14571,0,0,0,0,0,0,0,1
14572,0,0,0,0,0,0,0,1
14573,0,0,0,0,0,0,0,1
14574,0,0,0,0,0,0,0,1
14575,0,0,0,0,0,0,0,1
14576,0,0,0,0,0,0,0,1
14577,0,0,0,0,0,0,0,1
14578,0,0,0,0,0,0,0,1
14579,0,0,0,0,0,0,0,1
14580,0,0,0,0,0,0,0,1
14581,0,0,0,0,0,0,0,1
14582,0,0,0,0,0,0,0,1
14583,0,0,0,0,0,0,0,1
14584,0,0,0,0,0,0,0,1
14585,0,0,0,0,0,0,0,1
14586,0,0,0,0,0,0,0,1
14587,0,0,0,0,0,0,0,1
14588,0,0,0,0,0,0,0,1
14589,0,0,0,0,0,0,0,1
14590,0,0,0,1,0,2,2,1
14593,1,0,0,1,0,2,2,1
14596,1,0,0,1,0,2,2,1
14599,0,0,0,1,0,2,2,1
14602,0,0,0,1,0,2,2,1
14623,0,0,2,0,0,0,2,1
14627,0,0,1,0,0,0,1,1
14630,2,0,0,1,33,3,4,1
14647,0,3,0,0,0,1,0,1
14664,0,3,0,0,0,1,0,1
14695,4,0,0,1,44,3,15,1
14707,1,0,0,1,0,1,1,1
14732,0,1,0,2,0,1,0,1
14742,1,4,0,1,33,6,5,1
14747,0,0,2,0,0,0,2,1
14762,0,0,1,0,0,0,1,1
14768,0,0,1,0,0,0,1,1
14774,0,0,2,0,0,0,2,1
14776,0,0,1,0,0,0,1,1
14777,0,0,1,0,0,0,1,1
14778,0,0,2,0,0,0,2,1
14805,0,0,12,0,0,0,12,1
14812,0,0,3,0,0,0,3,1
14814,0,0,2,0,0,0,2,1
14816,0,0,1,0,0,0,1,1
14821,0,0,3,0,0,0,3,1
14824,0,0,3,0,0,0,3,1
14825,0,0,3,0,0,0,3,1
14826,0,0,3,0,0,0,3,1
14827,0,0,7,0,0,0,7,1
14829,0,0,1,0,0,0,1,1
14832,0,0,18,0,0,0,18,1
14833,0,0,5,0,0,0,5,1
14868,0,0,1,0,0,0,1,1
14871,0,0,1,0,0,0,1,1
14872,0,0,1,0,0,0,1,1
14873,0,0,1,0,0,0,1,1
14874,0,0,1,0,0,0,1,1
14875,4,0,0,2,41,10,9,1
14883,0,0,6,0,0,0,6,1
14912,0,0,2,0,0,0,2,1
14913,0,0,1,0,0,0,1,1
14916,0,0,1,0,0,0,1,1
14917,0,0,3,0,0,0,3,1
14918,0,0,2,0,0,0,2,1
14919,0,0,2,0,0,0,2,1
14920,0,0,1,0,0,0,1,1
14921,0,0,1,0,0,0,1,1
14922,0,0,15,0,0,0,15,1
14923,0,0,1,0,0,0,1,1
14926,0,0,5,0,0,0,5,1
14934,0,0,11,0,0,0,11,1
14942,0,0,1,0,0,0,1,1
14949,0,0,1,0,0,0,1,1
14951,0,0,1,0,0,0,1,1
14952,0,0,1,0,0,0,1,1
14967,0,0,53,0,0,0,53,1
14982,0,0,1,0,0,0,1,1
14985,4,0,0,1,48,5,9,1
14998,0,0,2,0,0,0,2,1
15002,0,5,0,0,0,2,0,1
15004,0,0,0,0,0,0,0,1
15012,7,2,0,3,0,41,5,1
15015,0,0,3,0,0,0,3,1
15017,0,0,1,0,0,0,1,1
15020,0,0,1,0,0,0,1,1
15027,0,0,2,0,0,0,2,1
15029,0,0,1,0,0,0,1,1
15055,0,0,1,0,0,0,1,1
15068,0,0,17,0,0,0,17,1
15079,0,0,1,0,0,0,1,1
15082,0,0,1,0,0,0,1,1
15085,0,0,1,0,0,0,1,1
15088,1,0,0,1,40,5,7,1
15102,0,0,2,0,0,0,2,1
15103,0,0,3,0,0,0,3,1
15108,7,0,0,2,22,32,18,1
15113,0,0,2,0,0,0,2,1
15120,0,0,1,0,0,0,1,1
15124,9,0,0,2,33,23,3,1
15125,0,0,1,0,0,0,1,1
15126,0,0,1,0,0,0,1,1
15127,0,0,1,0,0,0,1,1
15130,0,0,6,0,0,0,6,1
15131,0,0,9,0,0,0,9,1
15132,0,0,5,0,0,0,5,1
15133,0,0,16,0,0,0,16,1
15134,0,0,4,0,0,0,4,1
15135,0,0,10,0,0,0,10,1
15136,0,0,5,0,0,0,5,1
15137,0,0,5,0,0,0,5,1
15138,0,0,4,0,0,0,4,1
15139,0,0,6,0,0,0,6,1
15140,0,0,9,0,0,0,9,1
15141,0,0,4,0,0,0,4,1
15142,0,0,9,0,0,0,9,1
15143,0,0,5,0,0,0,5,1
15144,0,0,6,0,0,0,6,1
15145,0,0,4,0,0,0,4,1
15146,0,0,3,0,0,0,3,1
15147,0,0,8,0,0,0,8,1
15148,0,0,7,0,0,0,7,1
15149,0,0,5,0,0,0,5,1
15150,0,0,7,0,0,0,7,1
15152,0,0,5,0,0,0,5,1
15153,0,0,6,0,0,0,6,1
15154,0,0,8,0,0,0,8,1
15155,0,0,5,0,0,0,5,1
15158,0,0,6,0,0,0,6,1
15159,0,0,9,0,0,0,9,1
15160,0,0,5,0,0,0,5,1
15161,0,0,18,0,0,0,18,1
15162,0,0,5,0,0,0,5,1
