Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
main,org.mockito,BDDMockito,BDDMockito,3,1,0
main,org.mockito,BDDMockito,BDDMockito,3,1,0
main,org.mockito,BDDMockito,BDDMockito,3,1,1
main,org.mockito,BDDMockito,BDDMockito,3,1,2
main,org.mockito,BDDMockito,BDDMockito,3,1,1
main,org.mockito,BDDMockito,BDDMockito,3,1,1
main,org.mockito,BDDMockito,BDDMockito,3,1,2
main,org.mockito,BDDMockito,BDDMockito,3,1,0
main,org.mockito,BDDMockito,BDDMockito,3,1,1
main,org.mockito,BDDMockito,BDDMockito,3,1,1
main,org.mockito,BDDMockito,BDDMockito,3,1,2
main,org.mockito,BDDMockito,BDDMockito,3,1,1
main,org.mockito,BDDMockito,BDDMockito,3,1,1
main,org.mockito,BDDMockito,BDDMockito,3,1,0
main,org.mockito,BDDMockito,BDDMockito,3,1,1
main,org.mockito,BDDMockito,BDDMockito,3,1,2
main,org.mockito,BDDMockito,BDDMockito,3,1,0
main,org.mockito,BDDMyOngoingStubbing,BDDMyOngoingStubbing,0,1,1
main,org.mockito,BDDMyOngoingStubbing,BDDMyOngoingStubbing,0,1,1
main,org.mockito,BDDMyOngoingStubbing,BDDMyOngoingStubbing,0,1,1
main,org.mockito,BDDMyOngoingStubbing,BDDMyOngoingStubbing,0,1,2
main,org.mockito,BDDMyOngoingStubbing,BDDMyOngoingStubbing,0,1,1
main,org.mockito,BDDMyOngoingStubbing,BDDMyOngoingStubbing,0,1,1
main,org.mockito,BDDMyOngoingStubbing,BDDMyOngoingStubbing,0,1,2
main,org.mockito,BDDMyOngoingStubbing,BDDMyOngoingStubbing,0,1,0
main,org.mockito,BDDMyOngoingStubbing,BDDMyOngoingStubbing,0,1,0
main,org.mockito,BDDOngoingStubbingImpl,BDDOngoingStubbingImpl,3,1,1
main,org.mockito,BDDOngoingStubbingImpl,BDDOngoingStubbingImpl,3,1,1
main,org.mockito,BDDOngoingStubbingImpl,BDDOngoingStubbingImpl,3,1,1
main,org.mockito,BDDOngoingStubbingImpl,BDDOngoingStubbingImpl,3,1,1
main,org.mockito,BDDOngoingStubbingImpl,BDDOngoingStubbingImpl,3,1,2
main,org.mockito,BDDOngoingStubbingImpl,BDDOngoingStubbingImpl,3,1,1
main,org.mockito,BDDOngoingStubbingImpl,BDDOngoingStubbingImpl,3,1,1
main,org.mockito,BDDOngoingStubbingImpl,BDDOngoingStubbingImpl,3,1,2
main,org.mockito,BDDOngoingStubbingImpl,BDDOngoingStubbingImpl,3,1,0
main,org.mockito,BDDOngoingStubbingImpl,BDDOngoingStubbingImpl,3,1,0
main,org.mockito,Then,Then,0,1,0
main,org.mockito,Then,Then,0,1,1
main,org.mockito,Then,Then,0,1,1
main,org.mockito,Then,Then,0,1,2
main,org.mockito,Then,Then,0,1,0
main,org.mockito,Then,Then,0,1,0
main,org.mockito,ThenImpl,ThenImpl,3,1,1
main,org.mockito,ThenImpl,ThenImpl,3,1,0
main,org.mockito,ThenImpl,ThenImpl,3,1,1
main,org.mockito,ThenImpl,ThenImpl,3,1,1
main,org.mockito,ThenImpl,ThenImpl,3,1,2
main,org.mockito,ThenImpl,ThenImpl,3,1,0
main,org.mockito,ThenImpl,ThenImpl,3,1,0
main,org.mockito,BDDStubber,BDDStubber,0,1,1
main,org.mockito,BDDStubber,BDDStubber,0,1,1
main,org.mockito,BDDStubber,BDDStubber,0,1,0
main,org.mockito,BDDStubber,BDDStubber,0,1,0
main,org.mockito,BDDStubber,BDDStubber,0,1,1
main,org.mockito,BDDStubber,BDDStubber,0,1,2
main,org.mockito,BDDStubber,BDDStubber,0,1,1
main,org.mockito,BDDStubber,BDDStubber,0,1,1
main,org.mockito,BDDStubber,BDDStubber,0,1,2
main,org.mockito,BDDStubber,BDDStubber,0,1,0
main,org.mockito,BDDStubber,BDDStubber,0,1,1
main,org.mockito,BDDStubberImpl,BDDStubberImpl,3,1,1
main,org.mockito,BDDStubberImpl,BDDStubberImpl,3,1,1
main,org.mockito,BDDStubberImpl,BDDStubberImpl,3,1,1
main,org.mockito,BDDStubberImpl,BDDStubberImpl,3,1,1
main,org.mockito,BDDStubberImpl,BDDStubberImpl,3,1,0
main,org.mockito,BDDStubberImpl,BDDStubberImpl,3,1,0
main,org.mockito,BDDStubberImpl,BDDStubberImpl,3,1,1
main,org.mockito,BDDStubberImpl,BDDStubberImpl,3,1,2
main,org.mockito,BDDStubberImpl,BDDStubberImpl,3,1,1
main,org.mockito,BDDStubberImpl,BDDStubberImpl,3,1,1
main,org.mockito,BDDStubberImpl,BDDStubberImpl,3,1,2
main,org.mockito,BDDStubberImpl,BDDStubberImpl,3,1,0
main,org.mockito,InOrder,InOrder,0,1,1
main,org.mockito,InOrder,InOrder,0,1,2
main,org.mockito,InOrder,InOrder,0,1,0
main,org.mockito,MockingDetails,MockingDetails,0,1,0
main,org.mockito,MockingDetails,MockingDetails,0,1,0
main,org.mockito,MockingDetails,MockingDetails,0,1,0
main,org.mockito,MockingDetails,MockingDetails,0,1,0
main,org.mockito,MockingDetails,MockingDetails,0,1,0
main,org.mockito,MockingDetails,MockingDetails,0,1,0
main,org.mockito,MockingDetails,MockingDetails,0,1,0
main,org.mockito,MockingDetails,MockingDetails,0,1,0
main,org.mockito,Mockito,Mockito,3,1,1
main,org.mockito,Mockito,Mockito,3,1,2
main,org.mockito,Mockito,Mockito,3,1,1
main,org.mockito,Mockito,Mockito,3,1,2
main,org.mockito,Mockito,Mockito,3,1,2
main,org.mockito,Mockito,Mockito,3,1,1
main,org.mockito,Mockito,Mockito,3,1,1
main,org.mockito,Mockito,Mockito,3,1,1
main,org.mockito,Mockito,Mockito,3,1,1
main,org.mockito,Mockito,Mockito,3,1,2
main,org.mockito,Mockito,Mockito,3,1,1
main,org.mockito,Mockito,Mockito,3,1,1
main,org.mockito,Mockito,Mockito,3,1,1
main,org.mockito,Mockito,Mockito,3,1,1
main,org.mockito,Mockito,Mockito,3,1,1
main,org.mockito,Mockito,Mockito,3,1,1
main,org.mockito,Mockito,Mockito,3,1,2
main,org.mockito,Mockito,Mockito,3,1,0
main,org.mockito,Mockito,Mockito,3,1,1
main,org.mockito,Mockito,Mockito,3,1,0
main,org.mockito,Mockito,Mockito,3,1,1
main,org.mockito,Mockito,Mockito,3,1,2
main,org.mockito,Mockito,Mockito,3,1,1
main,org.mockito,Mockito,Mockito,3,1,1
main,org.mockito,Mockito,Mockito,3,1,1
main,org.mockito,Mockito,Mockito,3,1,0
main,org.mockito,Mockito,Mockito,3,1,0
main,org.mockito,Mockito,Mockito,3,1,1
main,org.mockito,Mockito,Mockito,3,1,1
main,org.mockito,Mockito,Mockito,3,1,1
main,org.mockito,Mockito,Mockito,3,1,0
main,org.mockito,Mockito,Mockito,3,1,1
main,org.mockito,Mockito,Mockito,3,1,1
main,org.mockito,Mockito,Mockito,3,1,0
main,org.mockito,Mockito,Mockito,3,1,0
main,org.mockito,Mockito,Mockito,3,1,1
main,org.mockito,Mockito,Mockito,3,1,0
main,org.mockito,Mockito,Mockito,3,1,0
main,org.mockito,Mockito,Mockito,3,1,0
main,org.mockito,MockitoAnnotations,MockitoAnnotations,7,2,1
main,org.mockito,MockitoDebugger,MockitoDebugger,0,1,1
main,org.mockito,MockitoFramework,MockitoFramework,0,1,1
main,org.mockito,MockitoFramework,MockitoFramework,0,1,1
main,org.mockito,MockitoFramework,MockitoFramework,0,1,0
main,org.mockito,MockitoFramework,MockitoFramework,0,1,0
main,org.mockito,MockitoSession,MockitoSession,0,1,0
main,org.mockito,MockSettings,MockSettings,0,1,1
main,org.mockito,MockSettings,MockSettings,0,1,1
main,org.mockito,MockSettings,MockSettings,0,1,1
main,org.mockito,MockSettings,MockSettings,0,1,1
main,org.mockito,MockSettings,MockSettings,0,1,0
main,org.mockito,MockSettings,MockSettings,0,1,1
main,org.mockito,MockSettings,MockSettings,0,1,0
main,org.mockito,MockSettings,MockSettings,0,1,1
main,org.mockito,MockSettings,MockSettings,0,1,1
main,org.mockito,MockSettings,MockSettings,0,1,0
main,org.mockito,MockSettings,MockSettings,0,1,1
main,org.mockito,MockSettings,MockSettings,0,1,1
main,org.mockito,MockSettings,MockSettings,0,1,0
main,org.mockito,MockSettings,MockSettings,0,1,1
main,org.mockito.configuration,DefaultMockitoConfiguration,DefaultMockitoConfiguration,3,1,0
main,org.mockito.configuration,DefaultMockitoConfiguration,DefaultMockitoConfiguration,3,1,0
main,org.mockito.configuration,DefaultMockitoConfiguration,DefaultMockitoConfiguration,3,1,0
main,org.mockito.configuration,DefaultMockitoConfiguration,DefaultMockitoConfiguration,3,1,0
main,org.mockito.configuration,IMockitoConfiguration,IMockitoConfiguration,0,1,0
main,org.mockito.configuration,IMockitoConfiguration,IMockitoConfiguration,0,1,0
main,org.mockito.configuration,IMockitoConfiguration,IMockitoConfiguration,0,1,0
main,org.mockito.configuration,IMockitoConfiguration,IMockitoConfiguration,0,1,0
main,org.mockito.exceptions.base,MockitoAssertionError,MockitoAssertionError,6,1,1
main,org.mockito.exceptions.base,MockitoAssertionError,MockitoAssertionError,5,1,2
main,org.mockito.exceptions.base,MockitoAssertionError,MockitoAssertionError,3,1,0
main,org.mockito.exceptions.base,MockitoException,MockitoException,4,1,2
main,org.mockito.exceptions.base,MockitoException,MockitoException,4,1,1
main,org.mockito.exceptions.base,MockitoException,MockitoException,5,1,0
main,org.mockito.exceptions.base,MockitoException,MockitoException,3,1,0
main,org.mockito.exceptions.base,MockitoInitializationException,MockitoInitializationException,3,1,1
main,org.mockito.exceptions.base,MockitoInitializationException,MockitoInitializationException,3,1,2
main,org.mockito.exceptions.base,MockitoSerializationIssue,MockitoSerializationIssue,5,1,2
main,org.mockito.exceptions.base,MockitoSerializationIssue,MockitoSerializationIssue,5,1,0
main,org.mockito.exceptions.base,MockitoSerializationIssue,MockitoSerializationIssue,3,1,0
main,org.mockito.exceptions.misusing,CannotStubVoidMethodWithReturnValue,CannotStubVoidMethodWithReturnValue,3,1,1
main,org.mockito.exceptions.misusing,CannotVerifyStubOnlyMock,CannotVerifyStubOnlyMock,3,1,1
main,org.mockito.exceptions.misusing,FriendlyReminderException,FriendlyReminderException,3,1,1
main,org.mockito.exceptions.misusing,InvalidUseOfMatchersException,InvalidUseOfMatchersException,3,1,1
main,org.mockito.exceptions.misusing,InvalidUseOfMatchersException,InvalidUseOfMatchersException,3,1,0
main,org.mockito.exceptions.misusing,MissingMethodInvocationException,MissingMethodInvocationException,3,1,1
main,org.mockito.exceptions.misusing,MockitoConfigurationException,MockitoConfigurationException,3,1,1
main,org.mockito.exceptions.misusing,MockitoConfigurationException,MockitoConfigurationException,3,1,2
main,org.mockito.exceptions.misusing,NotAMockException,NotAMockException,3,1,1
main,org.mockito.exceptions.misusing,NullInsteadOfMockException,NullInsteadOfMockException,3,1,1
main,org.mockito.exceptions.misusing,PotentialStubbingProblem,PotentialStubbingProblem,3,1,1
main,org.mockito.exceptions.misusing,RedundantListenerException,RedundantListenerException,3,1,1
main,org.mockito.exceptions.misusing,UnfinishedMockingSessionException,UnfinishedMockingSessionException,3,1,1
main,org.mockito.exceptions.misusing,UnfinishedStubbingException,UnfinishedStubbingException,3,1,1
main,org.mockito.exceptions.misusing,UnfinishedVerificationException,UnfinishedVerificationException,3,1,1
main,org.mockito.exceptions.misusing,UnnecessaryStubbingException,UnnecessaryStubbingException,3,1,1
main,org.mockito.exceptions.misusing,WrongTypeOfReturnValue,WrongTypeOfReturnValue,3,1,1
main,org.mockito.exceptions.stacktrace,StackTraceCleaner,StackTraceCleaner,0,1,1
main,org.mockito.exceptions.verification,ArgumentsAreDifferent,ArgumentsAreDifferent,3,1,1
main,org.mockito.exceptions.verification,ArgumentsAreDifferent,ArgumentsAreDifferent,3,1,0
main,org.mockito.exceptions.verification,NeverWantedButInvoked,NeverWantedButInvoked,3,1,1
main,org.mockito.exceptions.verification,NoInteractionsWanted,NoInteractionsWanted,3,1,1
main,org.mockito.exceptions.verification,SmartNullPointerException,SmartNullPointerException,3,1,1
main,org.mockito.exceptions.verification,TooLittleActualInvocations,TooLittleActualInvocations,3,1,1
main,org.mockito.exceptions.verification,TooManyActualInvocations,TooManyActualInvocations,3,1,1
main,org.mockito.exceptions.verification,VerificationInOrderFailure,VerificationInOrderFailure,3,1,1
main,org.mockito.exceptions.verification,WantedButNotInvoked,WantedButNotInvoked,3,1,1
main,org.mockito.exceptions.verification,WantedButNotInvoked,WantedButNotInvoked,3,1,0
main,org.mockito.exceptions.verification.junit,ArgumentsAreDifferent,ArgumentsAreDifferent,7,1,3
main,org.mockito.exceptions.verification.junit,ArgumentsAreDifferent,ArgumentsAreDifferent,3,1,0
main,org.mockito.exceptions.verification.junit,ArgumentsAreDifferent,ArgumentsAreDifferent,3,1,0
main,org.mockito.exceptions.verification.junit,ArgumentsAreDifferent,ArgumentsAreDifferent,3,1,0
main,org.mockito.hamcrest,MockitoHamcrest,MockitoHamcrest,4,1,1
main,org.mockito.hamcrest,MockitoHamcrest,MockitoHamcrest,4,1,1
main,org.mockito.hamcrest,MockitoHamcrest,MockitoHamcrest,4,1,1
main,org.mockito.hamcrest,MockitoHamcrest,MockitoHamcrest,4,1,1
main,org.mockito.hamcrest,MockitoHamcrest,MockitoHamcrest,4,1,1
main,org.mockito.hamcrest,MockitoHamcrest,MockitoHamcrest,4,1,1
main,org.mockito.hamcrest,MockitoHamcrest,MockitoHamcrest,4,1,1
main,org.mockito.hamcrest,MockitoHamcrest,MockitoHamcrest,4,1,1
main,org.mockito.hamcrest,MockitoHamcrest,MockitoHamcrest,4,1,1
main,org.mockito.hamcrest,MockitoHamcrest,MockitoHamcrest,3,1,1
main,org.mockito.internal.configuration,CaptorAnnotationProcessor,CaptorAnnotationProcessor,8,2,2
main,org.mockito.internal.configuration,ClassPathLoader,ClassPathLoader,18,1,0
main,org.mockito.internal.configuration,DefaultInjectionEngine,DefaultInjectionEngine,3,1,3
main,org.mockito.internal.configuration,FieldAnnotationProcessor,FieldAnnotationProcessor,0,1,2
main,org.mockito.internal.configuration,GlobalConfiguration,GlobalConfiguration,3,1,0
main,org.mockito.internal.configuration,GlobalConfiguration,GlobalConfiguration,5,2,0
main,org.mockito.internal.configuration,GlobalConfiguration,GlobalConfiguration,10,2,0
main,org.mockito.internal.configuration,GlobalConfiguration,GlobalConfiguration,3,1,0
main,org.mockito.internal.configuration,GlobalConfiguration,GlobalConfiguration,3,1,0
main,org.mockito.internal.configuration,GlobalConfiguration,GlobalConfiguration,7,2,0
main,org.mockito.internal.configuration,GlobalConfiguration,GlobalConfiguration,3,1,0
main,org.mockito.internal.configuration,GlobalConfiguration,GlobalConfiguration,3,1,0
