Kind,Name,CountClassCoupled,CountClassDerived,CountDeclMethodAll,CountLine,Cyclomatic,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,CountLineCode
Public Class,"org.mockito.internal.exceptions.stacktrace.ConditionalStackTraceFilterTest",5,0,14,32,,2,0,2,23
Public Method,"org.mockito.internal.exceptions.stacktrace.ConditionalStackTraceFilterTest.shouldFilterWhenConfigurationSaysYes",,,,12,1,,,1,9
Public Method,"org.mockito.internal.exceptions.stacktrace.ConditionalStackTraceFilterTest.shouldNotFilterWhenConfigurationSaysNo",,,,12,1,,,1,9
Public Class,"org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleaner",0,0,5,34,,1,0,7,26
Private Static Method,"org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleaner.isFromMockito",,,,3,1,,,1,3
Private Static Method,"org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleaner.isFromMockitoRule",,,,3,1,,,1,3
Private Static Method,"org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleaner.isFromMockitoRunner",,,,5,1,,,1,5
Public Method,"org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleaner.isIn",,,,9,3,,,3,9
Private Static Method,"org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleaner.isMockDispatcher",,,,3,1,,,1,3
Public Class,"org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleanerProvider",1,0,1,9,,1,0,1,5
Public Method,"org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleanerProvider.getStackTraceCleaner",,,,3,1,,,1,3
Public Class,"org.mockito.internal.exceptions.stacktrace.StackTraceFilter",4,1,1,26,,1,50,3,15
Public Method,"org.mockito.internal.exceptions.stacktrace.StackTraceFilter.filter",,,,18,3,,,3,10
Public Class,"org.mockito.internal.exceptions.stacktrace.StackTraceFilterTest",3,0,22,140,,2,0,10,105
Public Method,"org.mockito.internal.exceptions.stacktrace.StackTraceFilterTest.shouldFilterOutByteBuddyGarbage",,,,10,1,,,1,8
Public Method,"org.mockito.internal.exceptions.stacktrace.StackTraceFilterTest.shouldFilterOutCglibGarbage",,,,10,1,,,1,8
Public Method,"org.mockito.internal.exceptions.stacktrace.StackTraceFilterTest.shouldFilterOutMockitoPackage",,,,10,1,,,1,8
Public Method,"org.mockito.internal.exceptions.stacktrace.StackTraceFilterTest.shouldKeepGoodTraceFromTheTopBecauseRealImplementationsOfSpiesSometimesThrowExceptions",,,,16,1,,,1,14
Public Method,"org.mockito.internal.exceptions.stacktrace.StackTraceFilterTest.shouldKeepInternalRunners",,,,10,1,,,1,8
Public Method,"org.mockito.internal.exceptions.stacktrace.StackTraceFilterTest.shouldKeepRunners",,,,12,1,,,1,10
Public Method,"org.mockito.internal.exceptions.stacktrace.StackTraceFilterTest.shouldNotFilterElementsAboveMockitoJUnitRule",,,,14,1,,,1,12
Public Method,"org.mockito.internal.exceptions.stacktrace.StackTraceFilterTest.shouldNotFilterOutTracesMiddleGoodTraces",,,,13,1,,,1,11
Public Method,"org.mockito.internal.exceptions.stacktrace.StackTraceFilterTest.shouldReturnEmptyArrayWhenInputIsEmpty",,,,6,1,,,1,4
Public Method,"org.mockito.internal.exceptions.stacktrace.StackTraceFilterTest.shouldStartFilteringAndKeepTop",,,,14,1,,,1,9
Package,"org.mockito.internal.exceptions.util",,,,80,,,,6,49
Public Class,"org.mockito.internal.exceptions.util.ScenarioPrinter",2,0,1,22,,1,0,4,19
Public Method,"org.mockito.internal.exceptions.util.ScenarioPrinter.print",,,,18,4,,,4,17
Public Class,"org.mockito.internal.exceptions.util.ScenarioPrinterTest",3,0,14,31,,2,0,2,18
Public Method,"org.mockito.internal.exceptions.util.ScenarioPrinterTest.shouldNotPrintInvocationsWhenSingleUnwanted",,,,10,1,,,1,5
Public Method,"org.mockito.internal.exceptions.util.ScenarioPrinterTest.shouldPrintInvocations",,,,13,1,,,1,8
Package,"org.mockito.internal.framework",,,,231,,,,22,162
Public Class,"org.mockito.internal.framework.DefaultMockitoFramework",8,0,4,24,,1,0,4,20
Public Method,"org.mockito.internal.framework.DefaultMockitoFramework.addListener",,,,5,1,,,1,5
Public Method,"org.mockito.internal.framework.DefaultMockitoFramework.getInvocationFactory",,,,3,1,,,1,3
Public Method,"org.mockito.internal.framework.DefaultMockitoFramework.getPlugins",,,,3,1,,,1,3
Public Method,"org.mockito.internal.framework.DefaultMockitoFramework.removeListener",,,,5,1,,,1,5
Public Class,"org.mockito.internal.framework.DefaultMockitoFrameworkTest",11,0,20,93,,2,12,8,64
Private Static Class,"org.mockito.internal.framework.DefaultMockitoFrameworkTest.MyListener",0,0,0,1,,1,0,0,1
Public Method,"org.mockito.internal.framework.DefaultMockitoFrameworkTest.adds_creation_listener",,,,15,1,,,1,10
Public Method,"org.mockito.internal.framework.DefaultMockitoFrameworkTest.clearListeners",,,,3,1,,,1,3
Public Method,"org.mockito.internal.framework.DefaultMockitoFrameworkTest.ok_to_remove_listener_multiple_times",,,,10,1,,,1,6
Anonymous Class,"org.mockito.internal.framework.DefaultMockitoFrameworkTest.ok_to_remove_listener_multiple_times.(Anon_2)",0,0,0,0,,1,0,0,0
Public Method,"org.mockito.internal.framework.DefaultMockitoFrameworkTest.ok_to_remove_unknown_listener",,,,4,1,,,1,3
Anonymous Class,"org.mockito.internal.framework.DefaultMockitoFrameworkTest.ok_to_remove_unknown_listener.(Anon_1)",0,0,0,0,,1,0,0,0
Public Method,"org.mockito.internal.framework.DefaultMockitoFrameworkTest.prevents_adding_null_listener",,,,3,1,,,1,3
Public Method,"org.mockito.internal.framework.DefaultMockitoFrameworkTest.prevents_duplicate_listeners_of_the_same_type",,,,18,1,,,1,16
Anonymous Class,"org.mockito.internal.framework.DefaultMockitoFrameworkTest.prevents_duplicate_listeners_of_the_same_type.(Anon_3)",3,0,1,5,,2,0,1,5
Public Method,"org.mockito.internal.framework.DefaultMockitoFrameworkTest.prevents_duplicate_listeners_of_the_same_type.(Anon_3).run",,,,3,1,,,1,3
Public Method,"org.mockito.internal.framework.DefaultMockitoFrameworkTest.prevents_removing_null_listener",,,,3,1,,,1,3
Public Method,"org.mockito.internal.framework.DefaultMockitoFrameworkTest.removes_creation_listener",,,,16,1,,,1,9
Public Class,"org.mockito.internal.framework.DefaultMockitoSession",8,0,4,57,,1,58,7,43
Public Constructor,"org.mockito.internal.framework.DefaultMockitoSession.DefaultMockitoSession",,,,14,3,,,3,13
Public Method,"org.mockito.internal.framework.DefaultMockitoSession.finishMocking",,,,3,1,,,1,3
Public Method,"org.mockito.internal.framework.DefaultMockitoSession.finishMocking",,,,24,2,,,2,16
Anonymous Class,"org.mockito.internal.framework.DefaultMockitoSession.finishMocking.(Anon_1)",1,0,2,9,,1,0,2,9
Public Method,"org.mockito.internal.framework.DefaultMockitoSession.finishMocking.(Anon_1).getFailure",,,,3,1,,,1,3
Public Method,"org.mockito.internal.framework.DefaultMockitoSession.finishMocking.(Anon_1).getTestName",,,,3,1,,,1,3
Public Method,"org.mockito.internal.framework.DefaultMockitoSession.setStrictness",,,,3,1,,,1,3
Package,"org.mockito.internal.hamcrest",,,,192,,,,31,131
Public Generic Class,"org.mockito.internal.hamcrest.HamcrestArgumentMatcher",1,0,4,21,,1,0,4,15
Public Constructor,"org.mockito.internal.hamcrest.HamcrestArgumentMatcher.HamcrestArgumentMatcher",,,,3,1,,,1,3
TypeVariable,"org.mockito.internal.hamcrest.HamcrestArgumentMatcher.T",0,0,0,0,,1,0,0,0
Public Method,"org.mockito.internal.hamcrest.HamcrestArgumentMatcher.isVarargMatcher",,,,3,1,,,1,3
Public Method,"org.mockito.internal.hamcrest.HamcrestArgumentMatcher.matches",,,,3,1,,,1,3
Public Method,"org.mockito.internal.hamcrest.HamcrestArgumentMatcher.toString",,,,4,1,,,1,3
Public Class,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractor",1,0,1,14,,1,0,1,5
Public Static Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractor.genericTypeOfMatcher",,,,8,1,,,1,3
Public Class,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest",10,0,13,117,,2,0,1,92
Private Interface,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.IMatcher",0,1,0,1,,2,0,0,1
Private Static Class,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.InsaneEdgeCase",0,0,3,1,,3,0,0,1
Private Class,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.IntMatcher",0,0,2,6,,2,0,2,6
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.IntMatcher.describeTo",,,,1,1,,,1,1
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.IntMatcher.matches",,,,3,1,,,1,3
Private Class,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.IntMatcherFromInterface",0,0,3,7,,2,0,3,7
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.IntMatcherFromInterface.describeMismatch",,,,1,1,,,1,1
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.IntMatcherFromInterface.describeTo",,,,1,1,,,1,1
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.IntMatcherFromInterface.matches",,,,3,1,,,1,3
Private Static Class,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.NonGenericMatcher",0,0,2,6,,2,0,2,6
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.NonGenericMatcher.describeTo",,,,1,1,,,1,1
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.NonGenericMatcher.matches",,,,3,1,,,1,3
Private Static Class,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.NonGenericMatcherFromInterface",0,0,3,7,,2,0,3,7
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.NonGenericMatcherFromInterface.describeMismatch",,,,1,1,,,1,1
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.NonGenericMatcherFromInterface.describeTo",,,,1,1,,,1,1
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.NonGenericMatcherFromInterface.matches",,,,3,1,,,1,3
Private Static Class,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.StaticIntMatcher",0,1,2,6,,2,0,2,6
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.StaticIntMatcher.describeTo",,,,1,1,,,1,1
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.StaticIntMatcher.matches",,,,3,1,,,1,3
Private Static Class,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.StaticIntMatcherFromInterface",0,0,3,7,,2,0,3,7
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.StaticIntMatcherFromInterface.describeMismatch",,,,1,1,,,1,1
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.StaticIntMatcherFromInterface.describeTo",,,,1,1,,,1,1
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.StaticIntMatcherFromInterface.matches",,,,3,1,,,1,3
Private Static Class,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.StaticIntMatcherSubclass",0,0,4,6,,3,0,2,6
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.StaticIntMatcherSubclass.describeTo",,,,1,1,,,1,1
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.StaticIntMatcherSubclass.matches",,,,3,1,,,1,3
Private Static Class,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.SubclassGenericMatcherFromInterface",0,1,3,7,,2,0,3,7
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.SubclassGenericMatcherFromInterface.describeMismatch",,,,1,1,,,1,1
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.SubclassGenericMatcherFromInterface.describeTo",,,,1,1,,,1,1
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.SubclassGenericMatcherFromInterface.matches",,,,3,1,,,1,3
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.findsGenericType",,,,38,1,,,1,33
Anonymous Class,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.findsGenericType.(Anon_1)",0,0,2,7,,2,0,2,6
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.findsGenericType.(Anon_1).describeTo",,,,2,1,,,1,2
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.findsGenericType.(Anon_1).matches",,,,3,1,,,1,3
Anonymous Class,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.findsGenericType.(Anon_2)",0,0,3,10,,2,0,3,8
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.findsGenericType.(Anon_2).describeMismatch",,,,2,1,,,1,2
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.findsGenericType.(Anon_2).describeTo",,,,2,1,,,1,2
Public Method,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.findsGenericType.(Anon_2).matches",,,,3,1,,,1,3
Anonymous Class,"org.mockito.internal.hamcrest.MatcherGenericTypeExtractorTest.findsGenericType.(Anon_3)",0,0,0,1,,2,0,0,1
Package,"org.mockito.internal.handler",,,,663,,,,59,435
Generic Class,"org.mockito.internal.handler.InvocationNotifierHandler",6,0,6,57,,1,41,11,42
Public Constructor,"org.mockito.internal.handler.InvocationNotifierHandler.InvocationNotifierHandler",,,,4,1,,,1,4
TypeVariable,"org.mockito.internal.handler.InvocationNotifierHandler.T",0,0,0,0,,1,0,0,0
Public Method,"org.mockito.internal.handler.InvocationNotifierHandler.getInvocationContainer",,,,3,1,,,1,3
Public Method,"org.mockito.internal.handler.InvocationNotifierHandler.getMockSettings",,,,3,1,,,1,3
Public Method,"org.mockito.internal.handler.InvocationNotifierHandler.handle",,,,10,2,,,2,10
Private Method,"org.mockito.internal.handler.InvocationNotifierHandler.notifyMethodCall",,,,9,3,,,3,9
Private Method,"org.mockito.internal.handler.InvocationNotifierHandler.notifyMethodCallException",,,,9,3,,,3,9
Public Class,"org.mockito.internal.handler.InvocationNotifierHandlerTest",16,0,6,99,,1,58,7,71
Private Static Class,"org.mockito.internal.handler.InvocationNotifierHandlerTest.CustomListener",1,0,1,5,,1,0,1,4
Public Method,"org.mockito.internal.handler.InvocationNotifierHandlerTest.CustomListener.reportInvocation",,,,3,1,,,1,2
Public Method,"org.mockito.internal.handler.InvocationNotifierHandlerTest.setUp",,,,6,1,,,1,6
Public Method,"org.mockito.internal.handler.InvocationNotifierHandlerTest.should_delegate_all_MockHandlerInterface_to_the_parameterized_MockHandler",,,,7,1,,,1,6
Public Method,"org.mockito.internal.handler.InvocationNotifierHandlerTest.should_notify_all_listeners_when_called_delegate_handler_returns_ex",,,,12,1,,,1,7
Public Method,"org.mockito.internal.handler.InvocationNotifierHandlerTest.should_notify_all_listeners_when_called_delegate_handler_throws_exception_and_rethrow_it",,,,15,1,,,1,11
Public Method,"org.mockito.internal.handler.InvocationNotifierHandlerTest.should_notify_all_listeners_when_calling_delegate_handler",,,,11,1,,,1,6
Public Method,"org.mockito.internal.handler.InvocationNotifierHandlerTest.should_report_listener_exception",,,,14,2,,,2,13
Public Class,"org.mockito.internal.handler.MockHandlerFactory",5,0,1,11,,1,0,1,7
Public Static Generic Method,"org.mockito.internal.handler.MockHandlerFactory.createMockHandler",,,,5,1,,,1,5
TypeVariable,"org.mockito.internal.handler.MockHandlerFactory.createMockHandler.T",0,0,0,0,,1,0,0,0
Public Class,"org.mockito.internal.handler.MockHandlerFactoryTest",8,0,14,42,,2,0,2,22
Public Method,"org.mockito.internal.handler.MockHandlerFactoryTest.handle_result_must_not_be_null_for_primitives",,,,15,1,,,1,9
Public Method,"org.mockito.internal.handler.MockHandlerFactoryTest.valid_handle_result_is_permitted",,,,14,1,,,1,8
Public Generic Class,"org.mockito.internal.handler.MockHandlerImpl",18,0,4,99,,1,50,8,61
Public Constructor,"org.mockito.internal.handler.MockHandlerImpl.MockHandlerImpl",,,,6,1,,,1,5
TypeVariable,"org.mockito.internal.handler.MockHandlerImpl.T",0,0,0,0,,1,0,0,0
Public Method,"org.mockito.internal.handler.MockHandlerImpl.getInvocationContainer",,,,3,1,,,1,3
Public Method,"org.mockito.internal.handler.MockHandlerImpl.getMockSettings",,,,3,1,,,1,3
Public Method,"org.mockito.internal.handler.MockHandlerImpl.handle",,,,68,5,,,5,44
Public Class,"org.mockito.internal.handler.MockHandlerImplTest",22,0,19,83,,2,85,8,61
Private Static Class,"org.mockito.internal.handler.MockHandlerImplTest.AWrongType",0,0,0,3,,1,0,0,3
Private Method,"org.mockito.internal.handler.MockHandlerImplTest.create_correctly_stubbed_handler",,,,5,1,,,1,5
Private Method,"org.mockito.internal.handler.MockHandlerImplTest.create_handler_with_listeners",,,,7,1,,,1,7
Public Method,"org.mockito.internal.handler.MockHandlerImplTest.should_remove_verification_mode_even_when_invalid_matchers",,,,23,2,,,2,17
Anonymous Class,"org.mockito.internal.handler.MockHandlerImplTest.should_remove_verification_mode_even_when_invalid_matchers.(Anon_1)",4,0,3,4,,2,0,1,4
Public Method,"org.mockito.internal.handler.MockHandlerImplTest.should_remove_verification_mode_even_when_invalid_matchers.(Anon_1).bindMatchers",,,,3,1,,,1,3
Public Method,"org.mockito.internal.handler.MockHandlerImplTest.should_report_bogus_default_answer",,,,10,1,,,1,9
Public Method,"org.mockito.internal.handler.MockHandlerImplTest.should_throw_mockito_exception_when_invocation_handler_throws_anything",,,,9,1,,,1,6
Private Method,"org.mockito.internal.handler.MockHandlerImplTest.stub_ordinary_invocation_with_given_return_value",,,,3,1,,,1,3
Private Method,"org.mockito.internal.handler.MockHandlerImplTest.stub_ordinary_invocation_with_invocation_matcher",,,,4,1,,,1,4
Public Class,"org.mockito.internal.handler.NotifiedMethodInvocationReport",5,0,9,74,,1,37,15,44
Public Constructor,"org.mockito.internal.handler.NotifiedMethodInvocationReport.NotifiedMethodInvocationReport",,,,12,1,,,1,5
Public Constructor,"org.mockito.internal.handler.NotifiedMethodInvocationReport.NotifiedMethodInvocationReport",,,,12,1,,,1,5
Public Method,"org.mockito.internal.handler.NotifiedMethodInvocationReport.equals",,,,10,3,,,3,8
Public Method,"org.mockito.internal.handler.NotifiedMethodInvocationReport.getInvocation",,,,3,1,,,1,3
