Kind,Name,CountClassCoupled,CountLineCode,Cyclomatic,SumCyclomatic,MaxInheritanceTree,PercentLackOfCohesion
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.Jasper41Mangler.mapJspToJavaName",,19,5,5,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.Jasper41Mangler.mapPath",,3,1,1,,
Public Class,"org.apache.tools.ant.taskdefs.optional.jsp.JspC",10,292,,72,4,93
Public Static Class,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.WebAppParameter",0,9,,2,1,0
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.WebAppParameter.getDirectory",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.WebAppParameter.setBaseDir",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.addWebApp",,8,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.createClasspath",,6,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.createCompilerclasspath",,6,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.deleteEmptyJavaFiles",,10,4,4,,
Private Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.doCompilation",,10,3,3,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.execute",,62,12,12,,
Private Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.getActualDestDir",,7,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.getClasspath",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.getCompileList",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.getCompilerclasspath",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.getDestdir",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.getFailonerror",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.getIeplugin",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.getPackage",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.getSrcDir",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.getUribase",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.getUriroot",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.getVerbose",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.getWebApp",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.getWebinc",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.getWebxml",,3,1,1,,
Private Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.isCompileNeeded",,21,4,4,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.isMapped",,3,1,1,,
Protected Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.mapToJavaFile",,8,2,2,,
Protected Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.resetFileLists",,3,1,1,,
Protected Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.scanDir",,19,5,5,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.setClasspath",,7,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.setClasspathRef",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.setCompiler",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.setCompilerclasspath",,7,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.setDestdir",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.setFailonerror",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.setIeplugin",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.setMapped",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.setPackage",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.setSrcDir",,7,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.setUribase",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.setUriroot",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.setVerbose",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.setWebinc",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspC.setWebxml",,3,1,1,,
Public Interface,"org.apache.tools.ant.taskdefs.optional.jsp.JspMangler",0,4,,0,0,0
Abstract Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspMangler.mapJspToJavaName",,1,0,0,,
Abstract Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspMangler.mapPath",,1,0,0,,
Public Class,"org.apache.tools.ant.taskdefs.optional.jsp.JspNameMangler",1,70,,13,1,80
Private Static Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspNameMangler.mangleChar",,17,4,4,,
Private Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspNameMangler.mapJspToBaseName",,24,6,6,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspNameMangler.mapJspToJavaName",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspNameMangler.mapPath",,3,1,1,,
Private Method,"org.apache.tools.ant.taskdefs.optional.jsp.JspNameMangler.stripExtension",,3,1,1,,
Public Class,"org.apache.tools.ant.taskdefs.optional.jsp.WLJspc",6,136,,26,4,68
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.WLJspc.createClasspath",,6,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.WLJspc.execute",,58,9,9,,
Protected Method,"org.apache.tools.ant.taskdefs.optional.jsp.WLJspc.replaceString",,12,3,3,,
Protected Method,"org.apache.tools.ant.taskdefs.optional.jsp.WLJspc.scanDir",,35,7,7,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.WLJspc.setClasspath",,7,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.WLJspc.setDest",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.WLJspc.setPackage",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.WLJspc.setSrc",,3,1,1,,
Package,"org.apache.tools.ant.taskdefs.optional.jsp.compilers",,206,,38,,
Public Abstract Class,"org.apache.tools.ant.taskdefs.optional.jsp.compilers.DefaultJspCompilerAdapter",5,47,,14,1,75
Protected Method,"org.apache.tools.ant.taskdefs.optional.jsp.compilers.DefaultJspCompilerAdapter.addArg",,5,2,2,,
Protected Method,"org.apache.tools.ant.taskdefs.optional.jsp.compilers.DefaultJspCompilerAdapter.addArg",,6,2,2,,
Protected Method,"org.apache.tools.ant.taskdefs.optional.jsp.compilers.DefaultJspCompilerAdapter.addArg",,6,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.compilers.DefaultJspCompilerAdapter.getJspc",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.compilers.DefaultJspCompilerAdapter.getProject",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.compilers.DefaultJspCompilerAdapter.implementsOwnDependencyChecking",,3,1,1,,
Protected Method,"org.apache.tools.ant.taskdefs.optional.jsp.compilers.DefaultJspCompilerAdapter.logAndAddFilesToCompile",,12,2,4,,
Lambda Method,"org.apache.tools.ant.taskdefs.optional.jsp.compilers.DefaultJspCompilerAdapter.logAndAddFilesToCompile.(lambda_expr_1)",,1,1,1,,
Lambda Method,"org.apache.tools.ant.taskdefs.optional.jsp.compilers.DefaultJspCompilerAdapter.logAndAddFilesToCompile.(lambda_expr_2)",,1,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.compilers.DefaultJspCompilerAdapter.setJspc",,3,1,1,,
Public Class,"org.apache.tools.ant.taskdefs.optional.jsp.compilers.JasperC",13,90,,15,2,66
Public Constructor,"org.apache.tools.ant.taskdefs.optional.jsp.compilers.JasperC.JasperC",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.compilers.JasperC.createMangler",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.jsp.compilers.JasperC.execute",,35,5,5,,
Private Method,"org.apache.tools.ant.taskdefs.optional.jsp.compilers.JasperC.getClasspath",,8,2,2,,
Private Method,"org.apache.tools.ant.taskdefs.optional.jsp.compilers.JasperC.isTomcat5x",,8,2,2,,
Private Method,"org.apache.tools.ant.taskdefs.optional.jsp.compilers.JasperC.setupJasperCommand",,28,4,4,,
Public Interface,"org.apache.tools.ant.taskdefs.optional.jsp.compilers.JspCompilerAdapter",3,6,,0,0,0
Abstract Method,"org.apache.tools.ant.taskdefs.optional.jsp.compilers.JspCompilerAdapter.createMangler",,1,0,0,,
Abstract Method,"org.apache.tools.ant.taskdefs.optional.jsp.compilers.JspCompilerAdapter.execute",,1,0,0,,
Abstract Method,"org.apache.tools.ant.taskdefs.optional.jsp.compilers.JspCompilerAdapter.implementsOwnDependencyChecking",,1,0,0,,
Abstract Method,"org.apache.tools.ant.taskdefs.optional.jsp.compilers.JspCompilerAdapter.setJspc",,1,0,0,,
Public Class,"org.apache.tools.ant.taskdefs.optional.jsp.compilers.JspCompilerAdapterFactory",9,36,,9,1,0
Private Constructor,"org.apache.tools.ant.taskdefs.optional.jsp.compilers.JspCompilerAdapterFactory.JspCompilerAdapterFactory",,2,1,1,,
Public Static Method,"org.apache.tools.ant.taskdefs.optional.jsp.compilers.JspCompilerAdapterFactory.getCompiler",,5,1,1,,
Public Static Method,"org.apache.tools.ant.taskdefs.optional.jsp.compilers.JspCompilerAdapterFactory.getCompiler",,11,3,3,,
Private Static Method,"org.apache.tools.ant.taskdefs.optional.jsp.compilers.JspCompilerAdapterFactory.resolveClassName",,16,4,4,,
Package,"org.apache.tools.ant.taskdefs.optional.junit",,6154,,1134,,
Public Class,"org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer",20,177,,34,1,88
Public Constructor,"org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer.AggregateTransformer",,5,1,1,,
Public Static Class,"org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer.Format",1,6,,1,2,0
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer.Format.getValues",,3,1,1,,
Protected Method,"org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer.checkOptions",,7,3,3,,
Protected Method,"org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer.configureForRedirectExtension",,17,4,4,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer.createClasspath",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer.createFactory",,6,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer.createParam",,3,1,1,,
Protected Static Method,"org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer.getDocumentBuilderFactory",,3,1,1,,
Protected Method,"org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer.getStylesheet",,9,2,2,,
Protected Method,"org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer.getStylesheetSystemId",,15,4,4,,
Private Method,"org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer.getXslName",,16,4,4,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer.setExtension",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer.setFormat",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer.setStyledir",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer.setTodir",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer.setXmlDocument",,3,1,1,,
Protected Method,"org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer.setXmlfile",,11,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer.transform",,40,4,4,,
Public Abstract Class,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest",1,90,,26,1,92
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.addFormatter",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.getErrorProperty",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.getFailureProperty",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.getFiltertrace",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.getFork",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.getHaltonerror",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.getHaltonfailure",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.getIfCondition",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.getTodir",,6,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.getUnlessCondition",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.isSkipNonTests",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.setErrorProperty",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.setFailureProperty",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.setFiltertrace",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.setFork",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.setHaltonerror",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.setHaltonfailure",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.setIf",,4,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.setIf",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.setSkipNonTests",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.setTodir",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.setUnless",,5,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BaseTest.setUnless",,3,1,1,,
Public Class,"org.apache.tools.ant.taskdefs.optional.junit.BatchTest",7,58,,13,2,72
Public Constructor,"org.apache.tools.ant.taskdefs.optional.junit.BatchTest.BatchTest",,4,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BatchTest.add",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BatchTest.addFileSet",,6,2,2,,
Method,"org.apache.tools.ant.taskdefs.optional.junit.BatchTest.addTestsTo",,7,2,2,,
Private Method,"org.apache.tools.ant.taskdefs.optional.junit.BatchTest.createAllJUnitTest",,4,1,1,,
Private Method,"org.apache.tools.ant.taskdefs.optional.junit.BatchTest.createJUnitTest",,16,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BatchTest.elements",,3,1,1,,
Private Method,"org.apache.tools.ant.taskdefs.optional.junit.BatchTest.getFilenames",,7,1,3,,
Lambda Method,"org.apache.tools.ant.taskdefs.optional.junit.BatchTest.getFilenames.(lambda_expr_1)",,1,1,1,,
Lambda Method,"org.apache.tools.ant.taskdefs.optional.junit.BatchTest.getFilenames.(lambda_expr_2)",,1,1,1,,
Public Static Method,"org.apache.tools.ant.taskdefs.optional.junit.BatchTest.javaToClass",,4,1,1,,
Public Class,"org.apache.tools.ant.taskdefs.optional.junit.BatchTestTest",0,62,,0,1,0
Public Static Class,"org.apache.tools.ant.taskdefs.optional.junit.BatchTestTest.IllegalArgumentTest",1,16,,2,1,50
Public Static Method,"org.apache.tools.ant.taskdefs.optional.junit.BatchTestTest.IllegalArgumentTest.data",,7,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BatchTestTest.IllegalArgumentTest.testParseTestMethodNamesList",,3,1,1,,
Public Static Class,"org.apache.tools.ant.taskdefs.optional.junit.BatchTestTest.LegalArgumentTest",1,42,,2,1,50
Public Static Method,"org.apache.tools.ant.taskdefs.optional.junit.BatchTestTest.LegalArgumentTest.data",,31,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BatchTestTest.LegalArgumentTest.testParseTestMethodNamesList",,3,1,1,,
Public Class,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter",5,144,,30,1,86
Public Constructor,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.BriefJUnitResultFormatter",,4,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.addError",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.addFailure",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.addFailure",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.endTest",,2,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.endTestSuite",,40,7,7,,
Protected Method,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.formatError",,18,3,3,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.formatSkip",,15,4,4,,
Protected Method,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.formatTest",,6,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.setOutput",,4,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.setSystemError",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.setSystemOutput",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.startTest",,2,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.startTestSuite",,11,3,3,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.testAssumptionFailure",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter.testIgnored",,3,1,1,,
Generic Class,"org.apache.tools.ant.taskdefs.optional.junit.CompoundEnumeration",0,25,,6,1,16
Public Constructor,"org.apache.tools.ant.taskdefs.optional.junit.CompoundEnumeration.CompoundEnumeration",,3,1,1,,
TypeVariable,"org.apache.tools.ant.taskdefs.optional.junit.CompoundEnumeration.T",0,0,,0,1,0
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.CompoundEnumeration.hasMoreElements",,9,3,3,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.CompoundEnumeration.nextElement",,6,2,2,,
Public Class,"org.apache.tools.ant.taskdefs.optional.junit.Constants",0,20,,1,1,100
Private Constructor,"org.apache.tools.ant.taskdefs.optional.junit.Constants.Constants",,2,1,1,,
Public Class,"org.apache.tools.ant.taskdefs.optional.junit.CustomJUnit4TestAdapterCache",1,45,,4,2,87
Private Constructor,"org.apache.tools.ant.taskdefs.optional.junit.CustomJUnit4TestAdapterCache.CustomJUnit4TestAdapterCache",,3,1,1,,
Public Static Method,"org.apache.tools.ant.taskdefs.optional.junit.CustomJUnit4TestAdapterCache.getInstance",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.CustomJUnit4TestAdapterCache.getNotifier",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.CustomJUnit4TestAdapterCache.getNotifier",,31,1,1,,
Anonymous Class,"org.apache.tools.ant.taskdefs.optional.junit.CustomJUnit4TestAdapterCache.getNotifier.(Anon_1)",2,25,,7,2,0
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.CustomJUnit4TestAdapterCache.getNotifier.(Anon_1).testAssumptionFailure",,5,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.CustomJUnit4TestAdapterCache.getNotifier.(Anon_1).testFailure",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.CustomJUnit4TestAdapterCache.getNotifier.(Anon_1).testFinished",,3,1,1,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.CustomJUnit4TestAdapterCache.getNotifier.(Anon_1).testIgnored",,5,2,2,,
Public Method,"org.apache.tools.ant.taskdefs.optional.junit.CustomJUnit4TestAdapterCache.getNotifier.(Anon_1).testStarted",,3,1,1,,
Public Class,"org.apache.tools.ant.taskdefs.optional.junit.DOMUtil",2,119,,27,1,0
Private Constructor,"org.apache.tools.ant.taskdefs.optional.junit.DOMUtil.DOMUtil",,2,1,1,,
Public Interface,"org.apache.tools.ant.taskdefs.optional.junit.DOMUtil.NodeFilter",0,3,,0,0,0
Abstract Method,"org.apache.tools.ant.taskdefs.optional.junit.DOMUtil.NodeFilter.accept",,1,0,0,,
Public Static Class,"org.apache.tools.ant.taskdefs.optional.junit.DOMUtil.NodeListImpl",0,15,,3,2,100
